Title,Link
reconstruction pain,http://www.healingwell.com/community/default.aspx?f=14&m=3231585
mammogram,http://www.healingwell.com/community/default.aspx?f=14&m=3358606
Mammogram came back abnormal,http://www.healingwell.com/community/default.aspx?f=14&m=3358075
new complex cysts under nipple and nipple discharge,http://www.healingwell.com/community/default.aspx?f=14&m=3356626
burning sensation on left breast and abnormal mammograph,http://www.healingwell.com/community/default.aspx?f=14&m=3351110
breast lump,http://www.healingwell.com/community/default.aspx?f=14&m=3355979
expanders and infection,http://www.healingwell.com/community/default.aspx?f=14&m=3231578
time to deal with it,http://www.healingwell.com/community/default.aspx?f=14&m=3354755
Please Help with Our Research!!,http://www.healingwell.com/community/default.aspx?f=14&m=3261533
Doctor call back after mammogram.help,http://www.healingwell.com/community/default.aspx?f=14&m=3340254
Abnormal 3d mammogram,http://www.healingwell.com/community/default.aspx?f=14&m=3331790
"ROLL CALL name, age, state and any other info to share",http://www.healingwell.com/community/default.aspx?f=14&m=110474
Ovarian Cancer,http://www.healingwell.com/community/default.aspx?f=14&m=3331862
Adding chemo,http://www.healingwell.com/community/default.aspx?f=14&m=3328504
Warm breast,http://www.healingwell.com/community/default.aspx?f=14&m=3326536
Bloody nipple discharge,http://www.healingwell.com/community/default.aspx?f=14&m=3316805
Special view mammagram and ultrasound,http://www.healingwell.com/community/default.aspx?f=14&m=1210791
Biopsy needed,http://www.healingwell.com/community/default.aspx?f=14&m=3316125
34 years old and just found a hard lump in right axilla.,http://www.healingwell.com/community/default.aspx?f=14&m=3250557
New here and scared,http://www.healingwell.com/community/default.aspx?f=14&m=3280077
3rd annual mammy problems and breast pain,http://www.healingwell.com/community/default.aspx?f=14&m=3251083
Declining conventional cancer treatment - interview research - share your story,http://www.healingwell.com/community/default.aspx?f=14&m=3261283
BREAST CANCER,http://www.healingwell.com/community/default.aspx?f=14&m=3259600
spots on left breast,http://www.healingwell.com/community/default.aspx?f=14&m=3252415
Complicated cysts or nodules? high risk & worried,http://www.healingwell.com/community/default.aspx?f=14&m=3249113
Left Breast Pain,http://www.healingwell.com/community/default.aspx?f=14&m=3245572
strange symptom,http://www.healingwell.com/community/default.aspx?f=14&m=3241744
a wire excisional breast tumor,http://www.healingwell.com/community/default.aspx?f=14&m=3244863
Worried......,http://www.healingwell.com/community/default.aspx?f=14&m=3163197
worried about abnormal mammo,http://www.healingwell.com/community/default.aspx?f=14&m=3235417
Follow up ultrasound breast,http://www.healingwell.com/community/default.aspx?f=14&m=3239112
Re: Breast Cancer survivor anniversary date,http://www.healingwell.com/community/default.aspx?f=14&m=3237278
nerve ending pain....,http://www.healingwell.com/community/default.aspx?f=14&m=3231574
Atypical Lobular Hyperplasia (ALH),http://www.healingwell.com/community/default.aspx?f=14&m=3230589
Calcifications and biopsies.....,http://www.healingwell.com/community/default.aspx?f=14&m=3208368
Waiting for biopsy,http://www.healingwell.com/community/default.aspx?f=14&m=3230567
Online study announcement (Asian American) ($50),http://www.healingwell.com/community/default.aspx?f=14&m=3221101
"ROLL CALL name, age, state and any other info to share",http://www.healingwell.com/community/default.aspx?f=14&m=110474
Buzzing,http://www.healingwell.com/community/default.aspx?f=14&m=3213007
sterectactic biopsy,http://www.healingwell.com/community/default.aspx?f=14&m=3212126
kursten,http://www.healingwell.com/community/default.aspx?f=14&m=3201520
Curcumin - Recurrent Breast Cancer,http://www.healingwell.com/community/default.aspx?f=14&m=3184619
Clusters of Microcalcifications-What does this mean?,http://www.healingwell.com/community/default.aspx?f=14&m=3204805
new member,http://www.healingwell.com/community/default.aspx?f=14&m=3207769
Tamoxifen and cycle changes.,http://www.healingwell.com/community/default.aspx?f=14&m=3207761
Cysts in Breast,http://www.healingwell.com/community/default.aspx?f=14&m=3206614
Breast shadows on mamo,http://www.healingwell.com/community/default.aspx?f=14&m=3205864
"Breast and arm pit pain, deep, 5 months post radiation?",http://www.healingwell.com/community/default.aspx?f=14&m=3192754
"(No Subject)",http://www.healingwell.com/community/default.aspx?f=14&m=3205123
"(No Subject)",http://www.healingwell.com/community/default.aspx?f=14&m=3204546
Can anyone recommend a good place for STEREOTACTIC BIOPSY in the New York area?,http://www.healingwell.com/community/default.aspx?f=14&m=3203553
I need a stereotactic biopsy,http://www.healingwell.com/community/default.aspx?f=14&m=2339419
"(No Subject)",http://www.healingwell.com/community/default.aspx?f=14&m=3201360
"Did your first test come back ok, but then later they found cancer?",http://www.healingwell.com/community/default.aspx?f=14&m=3086085
pain after needle biopsy,http://www.healingwell.com/community/default.aspx?f=14&m=3190745
White Spot on Right Nipple - MALE,http://www.healingwell.com/community/default.aspx?f=14&m=3198767
Does your breast feel different post stereotactic biopsy?,http://www.healingwell.com/community/default.aspx?f=14&m=3197983
Do I really need breast aspiration if cyst is small?,http://www.healingwell.com/community/default.aspx?f=14&m=3191692
Special Views after Mammogram,http://www.healingwell.com/community/default.aspx?f=14&m=3023502
Conflict over reconstruction for symetry,http://www.healingwell.com/community/default.aspx?f=14&m=3156682
Chronic Illness Sufferers needed for Research Study. Thank you in advance.,http://www.healingwell.com/community/default.aspx?f=14&m=3183761
"(No Subject)",http://www.healingwell.com/community/default.aspx?f=14&m=3174577
newbie and scared,http://www.healingwell.com/community/default.aspx?f=14&m=3169243
"ROLL CALL name, age, state and any other info to share",http://www.healingwell.com/community/default.aspx?f=14&m=110474
Hair regrowth after Taxotere ?,http://www.healingwell.com/community/default.aspx?f=14&m=731198
Support Healing Well,http://www.healingwell.com/community/default.aspx?f=14&m=3166670
"(No Subject)",http://www.healingwell.com/community/default.aspx?f=14&m=3159881
MRI needed after 2nd mammo and sonogram,http://www.healingwell.com/community/default.aspx?f=14&m=3150914
"(No Subject)",http://www.healingwell.com/community/default.aspx?f=14&m=3155514
9 months after sterotactic biopsy,http://www.healingwell.com/community/default.aspx?f=14&m=3152770
Pain two years after radial scar removal,http://www.healingwell.com/community/default.aspx?f=14&m=3148077
Follow up with rad onco today,http://www.healingwell.com/community/default.aspx?f=14&m=3140396
mammogram call back,http://www.healingwell.com/community/default.aspx?f=14&m=3150092
People diagnosed with cancer needed for new online research!,http://www.healingwell.com/community/default.aspx?f=14&m=3150751
People diagnosed with cancer needed for new online research!,http://www.healingwell.com/community/default.aspx?f=14&m=3144733
"[Approved] We are designing a software product that could be helpful for breast cancer patients.",http://www.healingwell.com/community/default.aspx?f=14&m=3141690
"Mother's life, post-diagnosis",http://www.healingwell.com/community/default.aspx?f=14&m=3140004
Questions on Hormonal cream and Breast pain,http://www.healingwell.com/community/default.aspx?f=14&m=3139530
Weird questions asked at Mammogram,http://www.healingwell.com/community/default.aspx?f=14&m=3125797
breasts,http://www.healingwell.com/community/default.aspx?f=14&m=3138140
pain and burning sensation in left breast,http://www.healingwell.com/community/default.aspx?f=14&m=3138452
Wife just diagnosed with IDC,http://www.healingwell.com/community/default.aspx?f=14&m=3134872
Post Mast Pain Syndrome & Post Thoracotomy Pain Syndrome,http://www.healingwell.com/community/default.aspx?f=14&m=3130529
Calcifications found on mammogram,http://www.healingwell.com/community/default.aspx?f=14&m=3130249
Pain in Right Breast,http://www.healingwell.com/community/default.aspx?f=14&m=3130263
Crohn's patient on Remicade diagnoised with breast cancer,http://www.healingwell.com/community/default.aspx?f=14&m=3130649
Breast cancer back?,http://www.healingwell.com/community/default.aspx?f=14&m=3124906
I found..,http://www.healingwell.com/community/default.aspx?f=14&m=3132778
quick question about symptoms???,http://www.healingwell.com/community/default.aspx?f=14&m=991852
"ROLL CALL name, age, state and any other info to share",http://www.healingwell.com/community/default.aspx?f=14&m=110474
B17 vitamin,http://www.healingwell.com/community/default.aspx?f=14&m=3124834
Oncology appointment this Wednesday,http://www.healingwell.com/community/default.aspx?f=14&m=3125621
Very nervous about Mastectomy surgery,http://www.healingwell.com/community/default.aspx?f=14&m=3118340
Breast screening,http://www.healingwell.com/community/default.aspx?f=14&m=3126269
Breast Cancer Forum Moderator Needed,http://www.healingwell.com/community/default.aspx?f=14&m=3126447
"Breast ""Sensations""",http://www.healingwell.com/community/default.aspx?f=14&m=3116785
bra recommendations,http://www.healingwell.com/community/default.aspx?f=14&m=3112208
Newly Diagnosed with DCSI...and what to do next and scared,http://www.healingwell.com/community/default.aspx?f=14&m=3074176
Reg chemo Vs Pill,http://www.healingwell.com/community/default.aspx?f=14&m=3115166
changes,http://www.healingwell.com/community/default.aspx?f=14&m=3112909
Sister Starting Chemo on April 1st,http://www.healingwell.com/community/default.aspx?f=14&m=3027511
Found Lump On Routine Exam,http://www.healingwell.com/community/default.aspx?f=14&m=3101571
new to forum and to DX,http://www.healingwell.com/community/default.aspx?f=14&m=3099796
Confused about my condition,http://www.healingwell.com/community/default.aspx?f=14&m=3096479
2 Mammograms and an ultrasound later...?,http://www.healingwell.com/community/default.aspx?f=14&m=3069393
Student Looking For Help,http://www.healingwell.com/community/default.aspx?f=14&m=3096212
Angiosarcoma!!!!,http://www.healingwell.com/community/default.aspx?f=14&m=3089869
Waiting For Biopsy - Just Feel So Low,http://www.healingwell.com/community/default.aspx?f=14&m=3082106
having strange symptoms and need advice,http://www.healingwell.com/community/default.aspx?f=14&m=3085045
architectural distortion on mammogram,http://www.healingwell.com/community/default.aspx?f=14&m=3083940
Update,http://www.healingwell.com/community/default.aspx?f=14&m=3076084
"hard, unmoveable, pea size lump",http://www.healingwell.com/community/default.aspx?f=14&m=2079309
"(No Subject)",http://www.healingwell.com/community/default.aspx?f=14&m=3081703
clustered microcalcifications,http://www.healingwell.com/community/default.aspx?f=14&m=2700872
CrammyGrammy,http://www.healingwell.com/community/default.aspx?f=14&m=3076091
"ROLL CALL name, age, state and any other info to share",http://www.healingwell.com/community/default.aspx?f=14&m=110474
Exhaustion after Radiation?,http://www.healingwell.com/community/default.aspx?f=14&m=3074803
Femara Hormone Therapy?,http://www.healingwell.com/community/default.aspx?f=14&m=3072878
"23, Breast Masses and Scared",http://www.healingwell.com/community/default.aspx?f=14&m=3034448
Change in breast,http://www.healingwell.com/community/default.aspx?f=14&m=3069130
Mastectomy complications,http://www.healingwell.com/community/default.aspx?f=14&m=2961538
Breast Cancer Stage I,http://www.healingwell.com/community/default.aspx?f=14&m=1982994
breast cyst,http://www.healingwell.com/community/default.aspx?f=14&m=3065197
Severe Fibrocystic Breast disease,http://www.healingwell.com/community/default.aspx?f=14&m=1612075
Experiences with second opinions?,http://www.healingwell.com/community/default.aspx?f=14&m=3063541
Abnormal screening mammogram,http://www.healingwell.com/community/default.aspx?f=14&m=3062901
Sexuality and Cancer,http://www.healingwell.com/community/default.aspx?f=14&m=2991219
Awaiting Mom's biopsy results...really scared...,http://www.healingwell.com/community/default.aspx?f=14&m=3061562
My biopsy results came in today!,http://www.healingwell.com/community/default.aspx?f=14&m=3059629
