Title,Link
"So much for Active Surveillance, for me anyway",https://www.cancerforums.net/threads/51186-So-much-for-Active-Surveillance-for-me-anyway?s=89a03c807a8995ef0d3cb76194d4bc08
Seed implant question about post PSA results,https://www.cancerforums.net/threads/49466-Seed-implant-question-about-post-PSA-results?s=89a03c807a8995ef0d3cb76194d4bc08
Viet Nam and Agent Orange,https://www.cancerforums.net/threads/32943-Viet-Nam-and-Agent-Orange?s=89a03c807a8995ef0d3cb76194d4bc08
clamps,https://www.cancerforums.net/threads/52326-clamps?s=89a03c807a8995ef0d3cb76194d4bc08
Finally Made Treatment Choice - Waiting for Surgery Scheduling.,https://www.cancerforums.net/threads/55925-Finally-Made-Treatment-Choice-Waiting-for-Surgery-Scheduling?s=89a03c807a8995ef0d3cb76194d4bc08
Requested a review of LabCorp Blood Testing,https://www.cancerforums.net/threads/56573-Requested-a-review-of-LabCorp-Blood-Testing?s=89a03c807a8995ef0d3cb76194d4bc08
Arousal Pain In My Hips when starting an Erection,https://www.cancerforums.net/threads/45155-Arousal-Pain-In-My-Hips-when-starting-an-Erection?s=89a03c807a8995ef0d3cb76194d4bc08
Forum users PSA results post Bracchy?,https://www.cancerforums.net/threads/40909-Forum-users-PSA-results-post-Bracchy?s=89a03c807a8995ef0d3cb76194d4bc08
PSA rising 6 years post-radiation,https://www.cancerforums.net/threads/47850-PSA-rising-6-years-post-radiation?s=89a03c807a8995ef0d3cb76194d4bc08
Finasteride prescribed for early PSA rise following prostatectomy,https://www.cancerforums.net/threads/50555-Finasteride-prescribed-for-early-PSA-rise-following-prostatectomy?s=89a03c807a8995ef0d3cb76194d4bc08
new worries,https://www.cancerforums.net/threads/50917-new-worries?s=89a03c807a8995ef0d3cb76194d4bc08
Dads biopsy was positive,https://www.cancerforums.net/threads/45696-Dads-biopsy-was-positive?s=89a03c807a8995ef0d3cb76194d4bc08
First time posting,https://www.cancerforums.net/threads/40335-First-time-posting?s=89a03c807a8995ef0d3cb76194d4bc08
"My Pathology Staging Info, Could Use Some Thoughts On This",https://www.cancerforums.net/threads/52699-My-Pathology-Staging-Info-Could-Use-Some-Thoughts-On-This?s=89a03c807a8995ef0d3cb76194d4bc08
Looks like dad's headed to salvage radiation. Your experiences appreciated!,https://www.cancerforums.net/threads/52422-Looks-like-dad-s-headed-to-salvage-radiation-Your-experiences-appreciated!?s=89a03c807a8995ef0d3cb76194d4bc08
RALP nerve sparing surgery also needs perineal nerve preserved to avoid ED,https://www.cancerforums.net/threads/52230-RALP-nerve-sparing-surgery-also-needs-perineal-nerve-preserved-to-avoid-ED?s=89a03c807a8995ef0d3cb76194d4bc08
Affordable Viagra?,https://www.cancerforums.net/threads/40934-Affordable-Viagra?s=89a03c807a8995ef0d3cb76194d4bc08
Nashville,https://www.cancerforums.net/threads/56253-Nashville?s=89a03c807a8995ef0d3cb76194d4bc08
What doctors are best at MD Anderson,https://www.cancerforums.net/threads/41302-What-doctors-are-best-at-MD-Anderson?s=89a03c807a8995ef0d3cb76194d4bc08
For those on Hormone Therapy.........,https://www.cancerforums.net/threads/53874-For-those-on-Hormone-Therapy?s=89a03c807a8995ef0d3cb76194d4bc08
Prostrate Cancer recurrence,https://www.cancerforums.net/threads/55996-Prostrate-Cancer-recurrence?s=89a03c807a8995ef0d3cb76194d4bc08
New to the club,https://www.cancerforums.net/threads/47520-New-to-the-club?s=89a03c807a8995ef0d3cb76194d4bc08
Diet,https://www.cancerforums.net/threads/23906-Diet?s=89a03c807a8995ef0d3cb76194d4bc08
PSA Frequency,https://www.cancerforums.net/threads/45053-PSA-Frequency?s=89a03c807a8995ef0d3cb76194d4bc08
Self prostate massage really benificial?,https://www.cancerforums.net/threads/50257-Self-prostate-massage-really-benificial?s=89a03c807a8995ef0d3cb76194d4bc08
How much water should I drink post op,https://www.cancerforums.net/threads/42223-How-much-water-should-I-drink-post-op?s=89a03c807a8995ef0d3cb76194d4bc08
"My dad is starting treatment, finally!",https://www.cancerforums.net/threads/53147-My-dad-is-starting-treatment-finally!?s=89a03c807a8995ef0d3cb76194d4bc08
Simple TriMix gel question,https://www.cancerforums.net/threads/50536-Simple-TriMix-gel-question?s=89a03c807a8995ef0d3cb76194d4bc08
Elephant in the room!,https://www.cancerforums.net/threads/32710-Elephant-in-the-room!?s=89a03c807a8995ef0d3cb76194d4bc08
6 Weeks post Robotic Surgery,https://www.cancerforums.net/threads/54354-6-Weeks-post-Robotic-Surgery?s=89a03c807a8995ef0d3cb76194d4bc08
Steady as she goes: PSA holding,https://www.cancerforums.net/threads/56173-Steady-as-she-goes-PSA-holding?s=89a03c807a8995ef0d3cb76194d4bc08
Update from June,https://www.cancerforums.net/threads/53321-Update-from-June?s=89a03c807a8995ef0d3cb76194d4bc08
4 Days till surgery - any advice?,https://www.cancerforums.net/threads/43254-4-Days-till-surgery-any-advice?s=89a03c807a8995ef0d3cb76194d4bc08
Robotic surgery in Beantown--now my hip hurts,https://www.cancerforums.net/threads/45171-Robotic-surgery-in-Beantown-now-my-hip-hurts?s=89a03c807a8995ef0d3cb76194d4bc08
Gold seed marker for radiotherapy?,https://www.cancerforums.net/threads/43482-Gold-seed-marker-for-radiotherapy?s=89a03c807a8995ef0d3cb76194d4bc08
Which Treatment Is Best?,https://www.cancerforums.net/threads/32010-Which-Treatment-Is-Best?s=89a03c807a8995ef0d3cb76194d4bc08
Stage 4 for 3 years PSA .33 Baffled by medical jargon/question about constipation,https://www.cancerforums.net/threads/50880-Stage-4-for-3-years-PSA-33-Baffled-by-medical-jargon-question-about-constipation?s=89a03c807a8995ef0d3cb76194d4bc08
Erections Post Surgery,https://www.cancerforums.net/threads/37214-Erections-Post-Surgery?s=89a03c807a8995ef0d3cb76194d4bc08
Are we ready to use hypofractionated instead of conventional RT for PCa? Not yet,https://www.cancerforums.net/threads/56490-Are-we-ready-to-use-hypofractionated-instead-of-conventional-RT-for-PCa-Not-yet?s=89a03c807a8995ef0d3cb76194d4bc08
good read New Yorker,https://www.cancerforums.net/threads/52393-good-read-New-Yorker?s=89a03c807a8995ef0d3cb76194d4bc08
Possible cure for post-prostatectomy ED on the horizon?,https://www.cancerforums.net/threads/56743-Possible-cure-for-post-prostatectomy-ED-on-the-horizon?s=89a03c807a8995ef0d3cb76194d4bc08
radiation after prostate removal,https://www.cancerforums.net/threads/25986-radiation-after-prostate-removal?s=89a03c807a8995ef0d3cb76194d4bc08
Doing great.,https://www.cancerforums.net/threads/45128-Doing-great?s=89a03c807a8995ef0d3cb76194d4bc08
My husband does not want to be tested for Prostate Cancer.,https://www.cancerforums.net/threads/39604-My-husband-does-not-want-to-be-tested-for-Prostate-Cancer?s=89a03c807a8995ef0d3cb76194d4bc08
MRI Or CT,https://www.cancerforums.net/threads/52742-MRI-Or-CT?s=89a03c807a8995ef0d3cb76194d4bc08
"After 19 days, catheter finally out....questions",https://www.cancerforums.net/threads/45033-After-19-days-catheter-finally-out-questions?s=89a03c807a8995ef0d3cb76194d4bc08
Husband wants second PSA test~,https://www.cancerforums.net/threads/52661-Husband-wants-second-PSA-test?s=89a03c807a8995ef0d3cb76194d4bc08
15 month Update - PSA moved from .02 to .06. Concerned...,https://www.cancerforums.net/threads/31312-15-month-Update-PSA-moved-from-02-to-06-Concerned?s=89a03c807a8995ef0d3cb76194d4bc08
Hormone therapy for prostate cancer,https://www.cancerforums.net/threads/49428-Hormone-therapy-for-prostate-cancer?s=89a03c807a8995ef0d3cb76194d4bc08
When are positive margins insignificant or significant ?,https://www.cancerforums.net/threads/36361-When-are-positive-margins-insignificant-or-significant?s=89a03c807a8995ef0d3cb76194d4bc08
Blood tests done. Di.vinci at 10am tues,https://www.cancerforums.net/threads/34161-Blood-tests-done-Di-vinci-at-10am-tues?s=89a03c807a8995ef0d3cb76194d4bc08
Penis Pain,https://www.cancerforums.net/threads/34163-Penis-Pain?s=89a03c807a8995ef0d3cb76194d4bc08
Worried - Enlarged Prostate,https://www.cancerforums.net/threads/25285-Worried-Enlarged-Prostate?s=89a03c807a8995ef0d3cb76194d4bc08
"Vitamin D, Aspirin with Metformin prevent cancers and improve survival in Cancer",https://www.cancerforums.net/threads/49470-Vitamin-D-Aspirin-with-Metformin-prevent-cancers-and-improve-survival-in-Cancer?s=89a03c807a8995ef0d3cb76194d4bc08
Update - Provenge Therapy Completed,https://www.cancerforums.net/threads/50777-Update-Provenge-Therapy-Completed?s=89a03c807a8995ef0d3cb76194d4bc08
Help! Would it be crazy to decline HT???,https://www.cancerforums.net/threads/45857-Help!-Would-it-be-crazy-to-decline-HT?s=89a03c807a8995ef0d3cb76194d4bc08
My PSA Result is 10,https://www.cancerforums.net/threads/55186-My-PSA-Result-is-10?s=89a03c807a8995ef0d3cb76194d4bc08
"Aphrodisiacs, Priapus Shot. What works?",https://www.cancerforums.net/threads/50738-Aphrodisiacs-Priapus-Shot-What-works?s=89a03c807a8995ef0d3cb76194d4bc08
Constipation from hormone therapy?,https://www.cancerforums.net/threads/42339-Constipation-from-hormone-therapy?s=89a03c807a8995ef0d3cb76194d4bc08
Finally post-op pathology results...input welcome!,https://www.cancerforums.net/threads/41832-Finally-post-op-pathology-results-input-welcome!?s=89a03c807a8995ef0d3cb76194d4bc08
"New Member, Many Questions,Central Pa.",https://www.cancerforums.net/threads/47778-New-Member-Many-Questions-Central-Pa?s=89a03c807a8995ef0d3cb76194d4bc08
Six weeks post radiation,https://www.cancerforums.net/threads/44718-Six-weeks-post-radiation?s=89a03c807a8995ef0d3cb76194d4bc08
Results of second opinion of biopsy,https://www.cancerforums.net/threads/44351-Results-of-second-opinion-of-biopsy?s=89a03c807a8995ef0d3cb76194d4bc08
just recently found out that my father has prostate cancer,https://www.cancerforums.net/threads/33732-just-recently-found-out-that-my-father-has-prostate-cancer?s=89a03c807a8995ef0d3cb76194d4bc08
Oncologist recommendation? Who to see? UK,https://www.cancerforums.net/threads/43464-Oncologist-recommendation-Who-to-see-UK?s=89a03c807a8995ef0d3cb76194d4bc08
Day forty of forty. Done.,https://www.cancerforums.net/threads/48167-Day-forty-of-forty-Done?s=89a03c807a8995ef0d3cb76194d4bc08
Researching Best Doctors in Illinois,https://www.cancerforums.net/threads/47136-Researching-Best-Doctors-in-Illinois?s=89a03c807a8995ef0d3cb76194d4bc08
Calutide tablet has reduced my PSA level dramatically.,https://www.cancerforums.net/threads/51815-Calutide-tablet-has-reduced-my-PSA-level-dramatically?s=89a03c807a8995ef0d3cb76194d4bc08
prostate cancer and acromegaly,https://www.cancerforums.net/threads/15619-prostate-cancer-and-acromegaly?s=89a03c807a8995ef0d3cb76194d4bc08
Need help understanding my info. Is it time to take action.,https://www.cancerforums.net/threads/53781-Need-help-understanding-my-info-Is-it-time-to-take-action?s=89a03c807a8995ef0d3cb76194d4bc08
Not a great pathology report? Need an experienced eye please,https://www.cancerforums.net/threads/51007-Not-a-great-pathology-report-Need-an-experienced-eye-please?s=89a03c807a8995ef0d3cb76194d4bc08
Artificial Sphincter,https://www.cancerforums.net/threads/25375-Artificial-Sphincter?s=89a03c807a8995ef0d3cb76194d4bc08
My Biopsy Results Are In,https://www.cancerforums.net/threads/56513-My-Biopsy-Results-Are-In?s=89a03c807a8995ef0d3cb76194d4bc08
Adverse pathology results Decipher ordered,https://www.cancerforums.net/threads/56275-Adverse-pathology-results-Decipher-ordered?s=89a03c807a8995ef0d3cb76194d4bc08
Hope Changes,https://www.cancerforums.net/threads/41596-Hope-Changes?s=89a03c807a8995ef0d3cb76194d4bc08
Questions to ask Pre-Biopsy?,https://www.cancerforums.net/threads/43086-Questions-to-ask-Pre-Biopsy?s=89a03c807a8995ef0d3cb76194d4bc08
PCa-Specific Mortality with RP versus RT for Localized High Grade PCa in men < 60 yr,https://www.cancerforums.net/threads/56248-PCa-Specific-Mortality-with-RP-versus-RT-for-Localized-High-Grade-PCa-in-men-lt-60-yr?s=89a03c807a8995ef0d3cb76194d4bc08
DaVinci RP Post-Surgery Update and Pathology Report,https://www.cancerforums.net/threads/48520-DaVinci-RP-Post-Surgery-Update-and-Pathology-Report?s=89a03c807a8995ef0d3cb76194d4bc08
information regarding treatment of swollen lymphnode due to prostate cancer,https://www.cancerforums.net/threads/36131-information-regarding-treatment-of-swollen-lymphnode-due-to-prostate-cancer?s=89a03c807a8995ef0d3cb76194d4bc08
mpMRI cost MAY be (much) lower than meets the eye - if a patient self-pays,https://www.cancerforums.net/threads/55669-mpMRI-cost-MAY-be-(much)-lower-than-meets-the-eye-if-a-patient-self-pays?s=89a03c807a8995ef0d3cb76194d4bc08
First Post surgery PSA,https://www.cancerforums.net/threads/49688-First-Post-surgery-PSA?s=89a03c807a8995ef0d3cb76194d4bc08
One Year Result - No Man's Land Followup - Part 2,https://www.cancerforums.net/threads/55326-One-Year-Result-No-Man-s-Land-Followup-Part-2?s=89a03c807a8995ef0d3cb76194d4bc08
ON Casodex (bicalutamide) for 8 weeks now...,https://www.cancerforums.net/threads/32308-ON-Casodex-(bicalutamide)-for-8-weeks-now?s=89a03c807a8995ef0d3cb76194d4bc08
Dr Surprised but 'not alarmed' at PSA after surgery.,https://www.cancerforums.net/threads/52713-Dr-Surprised-but-not-alarmed-at-PSA-after-surgery?s=89a03c807a8995ef0d3cb76194d4bc08
How can I get Zytiga and MDV3100 at low cost in non US countries? say India,https://www.cancerforums.net/threads/24889-How-can-I-get-Zytiga-and-MDV3100-at-low-cost-in-non-US-countries-say-India?s=89a03c807a8995ef0d3cb76194d4bc08
Raising Awareness For Prostate Cancer Research,https://www.cancerforums.net/threads/47662-Raising-Awareness-For-Prostate-Cancer-Research?s=89a03c807a8995ef0d3cb76194d4bc08
Genetic tests to gauge prostate cancer aggressiveness,https://www.cancerforums.net/threads/31239-Genetic-tests-to-gauge-prostate-cancer-aggressiveness?s=89a03c807a8995ef0d3cb76194d4bc08
The worst physical pain for me related to RP..,https://www.cancerforums.net/threads/43619-The-worst-physical-pain-for-me-related-to-RP?s=89a03c807a8995ef0d3cb76194d4bc08
"Prostate cancer with liver mets, need a PD-1 trial...",https://www.cancerforums.net/threads/41967-Prostate-cancer-with-liver-mets-need-a-PD-1-trial?s=89a03c807a8995ef0d3cb76194d4bc08
Stendra FYI,https://www.cancerforums.net/threads/46249-Stendra-FYI?s=89a03c807a8995ef0d3cb76194d4bc08
Doc prescribed Finasteride (Proscar) today - questions...,https://www.cancerforums.net/threads/54540-Doc-prescribed-Finasteride-(Proscar)-today-questions?s=89a03c807a8995ef0d3cb76194d4bc08
Age 39 PSA came back at 2.75,https://www.cancerforums.net/threads/52535-Age-39-PSA-came-back-at-2-75?s=89a03c807a8995ef0d3cb76194d4bc08
"Concerned Wife, Prostate Cancer",https://www.cancerforums.net/threads/48925-Concerned-Wife-Prostate-Cancer?s=89a03c807a8995ef0d3cb76194d4bc08
Catheter leak while on toilet,https://www.cancerforums.net/threads/52954-Catheter-leak-while-on-toilet?s=89a03c807a8995ef0d3cb76194d4bc08
RALP in 20 hours,https://www.cancerforums.net/threads/53676-RALP-in-20-hours?s=89a03c807a8995ef0d3cb76194d4bc08
Not diagnosed but nervous,https://www.cancerforums.net/threads/30665-Not-diagnosed-but-nervous?s=89a03c807a8995ef0d3cb76194d4bc08
Question about post-op/catheter and stairs,https://www.cancerforums.net/threads/54946-Question-about-post-op-catheter-and-stairs?s=89a03c807a8995ef0d3cb76194d4bc08
Biopsy Today,https://www.cancerforums.net/threads/35528-Biopsy-Today?s=89a03c807a8995ef0d3cb76194d4bc08
Why so little publicity for Prostate Cancer?,https://www.cancerforums.net/threads/33974-Why-so-little-publicity-for-Prostate-Cancer?s=89a03c807a8995ef0d3cb76194d4bc08
Got my doc's OK for a supplement post-surgery,https://www.cancerforums.net/threads/52727-Got-my-doc-s-OK-for-a-supplement-post-surgery?s=89a03c807a8995ef0d3cb76194d4bc08
do i have pc?,https://www.cancerforums.net/threads/45399-do-i-have-pc?s=89a03c807a8995ef0d3cb76194d4bc08
Brachytherapy versus Robotic (daVinci),https://www.cancerforums.net/threads/22726-Brachytherapy-versus-Robotic-(daVinci)?s=89a03c807a8995ef0d3cb76194d4bc08
Anti-Depressants,https://www.cancerforums.net/threads/54301-Anti-Depressants?s=89a03c807a8995ef0d3cb76194d4bc08
I was told yesterday my PSA was 17.8...,https://www.cancerforums.net/threads/31123-I-was-told-yesterday-my-PSA-was-17-8?s=89a03c807a8995ef0d3cb76194d4bc08
Spinal cord compression fracture,https://www.cancerforums.net/threads/52057-Spinal-cord-compression-fracture?s=89a03c807a8995ef0d3cb76194d4bc08
What should PSA be 5 months after castration?,https://www.cancerforums.net/threads/31284-What-should-PSA-be-5-months-after-castration?s=89a03c807a8995ef0d3cb76194d4bc08
Radiation Proctitis,https://www.cancerforums.net/threads/43970-Radiation-Proctitis?s=89a03c807a8995ef0d3cb76194d4bc08
SM88 therapeutic treatment for cancer,https://www.cancerforums.net/threads/48219-SM88-therapeutic-treatment-for-cancer?s=89a03c807a8995ef0d3cb76194d4bc08
Had a problem after taking a Viagra for the first time,https://www.cancerforums.net/threads/45020-Had-a-problem-after-taking-a-Viagra-for-the-first-time?s=89a03c807a8995ef0d3cb76194d4bc08
Obesity paradox: increased BMI associated with decreased risk of mets post RP,https://www.cancerforums.net/threads/54449-Obesity-paradox-increased-BMI-associated-with-decreased-risk-of-mets-post-RP?s=89a03c807a8995ef0d3cb76194d4bc08
"Prostate Cancer Treatment / Prostate Cancer, Nutrition & Supplements (PDQs)",https://www.cancerforums.net/threads/54276-Prostate-Cancer-Treatment-Prostate-Cancer-Nutrition-amp-Supplements-(PDQs)?s=89a03c807a8995ef0d3cb76194d4bc08
Suggestions? Experience?,https://www.cancerforums.net/threads/31417-Suggestions-Experience?s=89a03c807a8995ef0d3cb76194d4bc08
PSA Dropped after 3 weeks of cipro,https://www.cancerforums.net/threads/52423-PSA-Dropped-after-3-weeks-of-cipro?s=89a03c807a8995ef0d3cb76194d4bc08
Need advice - PSA nuts again and what about PET/CT F-18 Fluciclovine (Axumin) scan,https://www.cancerforums.net/threads/55749-Need-advice-PSA-nuts-again-and-what-about-PET-CT-F-18-Fluciclovine-(Axumin)-scan?s=89a03c807a8995ef0d3cb76194d4bc08
human kallikrein 2,https://www.cancerforums.net/threads/41060-human-kallikrein-2?s=89a03c807a8995ef0d3cb76194d4bc08
Zero club membership renewal,https://www.cancerforums.net/threads/49963-Zero-club-membership-renewal?s=89a03c807a8995ef0d3cb76194d4bc08
L nodes ?,https://www.cancerforums.net/threads/33983-L-nodes?s=89a03c807a8995ef0d3cb76194d4bc08
L-arginine Plus,https://www.cancerforums.net/threads/54185-L-arginine-Plus?s=89a03c807a8995ef0d3cb76194d4bc08
"Pathology in: Gleason 7/3+4 with tertiary Gleason Grade 5, Lymphovascular Invasion",https://www.cancerforums.net/threads/51874-Pathology-in-Gleason-7-3-4-with-tertiary-Gleason-Grade-5-Lymphovascular-Invasion?s=89a03c807a8995ef0d3cb76194d4bc08
One year update,https://www.cancerforums.net/threads/50071-One-year-update?s=89a03c807a8995ef0d3cb76194d4bc08
I was diagnosed 3 weeks ago with prostate cancer. Type of surgery.,https://www.cancerforums.net/threads/41879-I-was-diagnosed-3-weeks-ago-with-prostate-cancer-Type-of-surgery?s=89a03c807a8995ef0d3cb76194d4bc08
Other Side,https://www.cancerforums.net/threads/24074-Other-Side?s=89a03c807a8995ef0d3cb76194d4bc08
3 month bloodwork,https://www.cancerforums.net/threads/54712-3-month-bloodwork?s=89a03c807a8995ef0d3cb76194d4bc08
Diagnosed with Prostate Cancer - choosing a surgeon,https://www.cancerforums.net/threads/54723-Diagnosed-with-Prostate-Cancer-choosing-a-surgeon?s=89a03c807a8995ef0d3cb76194d4bc08
Need to see if this is normal or if someone has advice on it,https://www.cancerforums.net/threads/51980-Need-to-see-if-this-is-normal-or-if-someone-has-advice-on-it?s=89a03c807a8995ef0d3cb76194d4bc08
Better Path Report Than I had hoped for :),https://www.cancerforums.net/threads/51785-Better-Path-Report-Than-I-had-hoped-for-)?s=89a03c807a8995ef0d3cb76194d4bc08
New Here,https://www.cancerforums.net/threads/48475-New-Here?s=89a03c807a8995ef0d3cb76194d4bc08
Cystoscopy with a possible dilation???,https://www.cancerforums.net/threads/49126-Cystoscopy-with-a-possible-dilation?s=89a03c807a8995ef0d3cb76194d4bc08
Stay on WW or Opt for Surgery?,https://www.cancerforums.net/threads/49157-Stay-on-WW-or-Opt-for-Surgery?s=89a03c807a8995ef0d3cb76194d4bc08
Proof that combo Chemo and Hormone Therapy works to lower PSA,https://www.cancerforums.net/threads/44679-Proof-that-combo-Chemo-and-Hormone-Therapy-works-to-lower-PSA?s=89a03c807a8995ef0d3cb76194d4bc08
Biopsy last Thursday (7/26/12) came back negative!,https://www.cancerforums.net/threads/24592-Biopsy-last-Thursday-(7-26-12)-came-back-negative!?s=89a03c807a8995ef0d3cb76194d4bc08
Anyone with T4 with no Mets to bones/organs?,https://www.cancerforums.net/threads/49374-Anyone-with-T4-with-no-Mets-to-bones-organs?s=89a03c807a8995ef0d3cb76194d4bc08
The Book,https://www.cancerforums.net/threads/54279-The-Book?s=89a03c807a8995ef0d3cb76194d4bc08
Xofigo/Taxotere,https://www.cancerforums.net/threads/51570-Xofigo-Taxotere?s=89a03c807a8995ef0d3cb76194d4bc08
The GAP3 cohort: A profile of the largest global prostate cancer AS database,https://www.cancerforums.net/threads/53624-The-GAP3-cohort-A-profile-of-the-largest-global-prostate-cancer-AS-database?s=89a03c807a8995ef0d3cb76194d4bc08
New patient in the box,https://www.cancerforums.net/threads/42113-New-patient-in-the-box?s=89a03c807a8995ef0d3cb76194d4bc08
Dr Robert Reiter at UCLA and Dr Garrett S Matsunaga at Torrance Memorial,https://www.cancerforums.net/threads/48301-Dr-Robert-Reiter-at-UCLA-and-Dr-Garrett-S-Matsunaga-at-Torrance-Memorial?s=89a03c807a8995ef0d3cb76194d4bc08
What my MRI Report looks like.,https://www.cancerforums.net/threads/50472-What-my-MRI-Report-looks-like?s=89a03c807a8995ef0d3cb76194d4bc08
Reliable resources in Canada for Cialis?,https://www.cancerforums.net/threads/48169-Reliable-resources-in-Canada-for-Cialis?s=89a03c807a8995ef0d3cb76194d4bc08
Hot tip for those with a suprapubic catheter- Method to hold leg bag in place,https://www.cancerforums.net/threads/32408-Hot-tip-for-those-with-a-suprapubic-catheter-Method-to-hold-leg-bag-in-place?s=89a03c807a8995ef0d3cb76194d4bc08
2018 US Preventative Task force recommendation on Psa screening,https://www.cancerforums.net/threads/55740-2018-US-Preventative-Task-force-recommendation-on-Psa-screening?s=89a03c807a8995ef0d3cb76194d4bc08
Gleason Score 7 - What Tx,https://www.cancerforums.net/threads/54133-Gleason-Score-7-What-Tx?s=89a03c807a8995ef0d3cb76194d4bc08
Heading South again,https://www.cancerforums.net/threads/48278-Heading-South-again?s=89a03c807a8995ef0d3cb76194d4bc08
HT while awaiting surgery...flu like side effects?,https://www.cancerforums.net/threads/46451-HT-while-awaiting-surgery-flu-like-side-effects?s=89a03c807a8995ef0d3cb76194d4bc08
52 years old - don't know what to do. Please help,https://www.cancerforums.net/threads/50509-52-years-old-don-t-know-what-to-do-Please-help?s=89a03c807a8995ef0d3cb76194d4bc08
Post surgery report,https://www.cancerforums.net/threads/49303-Post-surgery-report?s=89a03c807a8995ef0d3cb76194d4bc08
Micro-ultrasound for detecting PCa / micro-ultrasound vs. mpMRI,https://www.cancerforums.net/threads/55997-Micro-ultrasound-for-detecting-PCa-micro-ultrasound-vs-mpMRI?s=89a03c807a8995ef0d3cb76194d4bc08
Testosterone's Effect on Prostate Cancer,https://www.cancerforums.net/threads/28566-Testosterone-s-Effect-on-Prostate-Cancer?s=89a03c807a8995ef0d3cb76194d4bc08
AS biopsy - how often?,https://www.cancerforums.net/threads/27802-AS-biopsy-how-often?s=89a03c807a8995ef0d3cb76194d4bc08
Weight Loss & Benefit,https://www.cancerforums.net/threads/47538-Weight-Loss-amp-Benefit?s=89a03c807a8995ef0d3cb76194d4bc08
First Post-OP PSA,https://www.cancerforums.net/threads/51092-First-Post-OP-PSA?s=89a03c807a8995ef0d3cb76194d4bc08
Anyone using Human Growth Hormones after RP to improve health?,https://www.cancerforums.net/threads/55632-Anyone-using-Human-Growth-Hormones-after-RP-to-improve-health?s=89a03c807a8995ef0d3cb76194d4bc08
cancer,https://www.cancerforums.net/threads/32005-cancer?s=89a03c807a8995ef0d3cb76194d4bc08
MRI results Any thoughts?,https://www.cancerforums.net/threads/49814-MRI-results-Any-thoughts?s=89a03c807a8995ef0d3cb76194d4bc08
Post Op 9 months Gleason 9,https://www.cancerforums.net/threads/55050-Post-Op-9-months-Gleason-9?s=89a03c807a8995ef0d3cb76194d4bc08
Why Not a Prostatectomy?,https://www.cancerforums.net/threads/35479-Why-Not-a-Prostatectomy?s=89a03c807a8995ef0d3cb76194d4bc08
PSA question for the experts,https://www.cancerforums.net/threads/55377-PSA-question-for-the-experts?s=89a03c807a8995ef0d3cb76194d4bc08
"What Doc is ""Best""? Or, Which of the Multiple Opinions is ""Right""?",https://www.cancerforums.net/threads/51932-What-Doc-is-quot-Best-quot-Or-Which-of-the-Multiple-Opinions-is-quot-Right-quot?s=89a03c807a8995ef0d3cb76194d4bc08
New diagnosis - High numbers - some pressure to rush treatment from urologist,https://www.cancerforums.net/threads/56442-New-diagnosis-High-numbers-some-pressure-to-rush-treatment-from-urologist?s=89a03c807a8995ef0d3cb76194d4bc08
