Title,Link
Breast Cancer that speads,https://www.cancerforums.net/threads/6340-Breast-Cancer-that-speads?s=3fb1611d76bf1b3b6df22f117ea2b6fe
ascites,https://www.cancerforums.net/threads/28938-ascites?s=3fb1611d76bf1b3b6df22f117ea2b6fe
Test of Faith again!,https://www.cancerforums.net/threads/15329-Test-of-Faith-again!?s=3fb1611d76bf1b3b6df22f117ea2b6fe
Hi my name is Linda,https://www.cancerforums.net/threads/7106-Hi-my-name-is-Linda?s=3fb1611d76bf1b3b6df22f117ea2b6fe
Satellites after breast cancer surgery and further lymph node dissection,https://www.cancerforums.net/threads/21187-Satellites-after-breast-cancer-surgery-and-further-lymph-node-dissection?s=3fb1611d76bf1b3b6df22f117ea2b6fe
A Biblical perspective,https://www.cancerforums.net/threads/9692-A-Biblical-perspective?s=3fb1611d76bf1b3b6df22f117ea2b6fe
Severe pain with taxol and neupogen,https://www.cancerforums.net/threads/1298-Severe-pain-with-taxol-and-neupogen?s=3fb1611d76bf1b3b6df22f117ea2b6fe
Metastatic breast cancer in liver,https://www.cancerforums.net/threads/7759-Metastatic-breast-cancer-in-liver?s=3fb1611d76bf1b3b6df22f117ea2b6fe
How fast is recurrence?,https://www.cancerforums.net/threads/378-How-fast-is-recurrence?s=3fb1611d76bf1b3b6df22f117ea2b6fe
Problems voiding after surgery,https://www.cancerforums.net/threads/683-Problems-voiding-after-surgery?s=3fb1611d76bf1b3b6df22f117ea2b6fe
Results from Mammo & Ultrasound,https://www.cancerforums.net/threads/2967-Results-from-Mammo-amp-Ultrasound?s=3fb1611d76bf1b3b6df22f117ea2b6fe
"Can't sleep, too anxious",https://www.cancerforums.net/threads/21818-Can-t-sleep-too-anxious?s=3fb1611d76bf1b3b6df22f117ea2b6fe
reconstruction pros and cons,https://www.cancerforums.net/threads/248-reconstruction-pros-and-cons?s=3fb1611d76bf1b3b6df22f117ea2b6fe
Lymph Nodes,https://www.cancerforums.net/threads/7261-Lymph-Nodes?s=3fb1611d76bf1b3b6df22f117ea2b6fe
Core needle biopsy pathology,https://www.cancerforums.net/threads/54434-Core-needle-biopsy-pathology?s=3fb1611d76bf1b3b6df22f117ea2b6fe
Worried about possible cancer?,https://www.cancerforums.net/threads/33483-Worried-about-possible-cancer?s=3fb1611d76bf1b3b6df22f117ea2b6fe
is it infection or a lump when mammogram neg but feel lump,https://www.cancerforums.net/threads/227-is-it-infection-or-a-lump-when-mammogram-neg-but-feel-lump?s=3fb1611d76bf1b3b6df22f117ea2b6fe
Will be off the board for awhile,https://www.cancerforums.net/threads/918-Will-be-off-the-board-for-awhile?s=3fb1611d76bf1b3b6df22f117ea2b6fe
Fine Needle Biopsy,https://www.cancerforums.net/threads/17609-Fine-Needle-Biopsy?s=3fb1611d76bf1b3b6df22f117ea2b6fe
Avascular necrosis after chemo and radiation,https://www.cancerforums.net/threads/5555-Avascular-necrosis-after-chemo-and-radiation?s=3fb1611d76bf1b3b6df22f117ea2b6fe
How often do I have to see a doctor?,https://www.cancerforums.net/threads/463-How-often-do-I-have-to-see-a-doctor?s=3fb1611d76bf1b3b6df22f117ea2b6fe
does chemo cause menopause,https://www.cancerforums.net/threads/235-does-chemo-cause-menopause?s=3fb1611d76bf1b3b6df22f117ea2b6fe
growing seed-like thing on nipple lower area,https://www.cancerforums.net/threads/6705-growing-seed-like-thing-on-nipple-lower-area?s=3fb1611d76bf1b3b6df22f117ea2b6fe
My Mother has stag 3 breast cancer,https://www.cancerforums.net/threads/4794-My-Mother-has-stag-3-breast-cancer?s=3fb1611d76bf1b3b6df22f117ea2b6fe
AC+T statistics,https://www.cancerforums.net/threads/1560-AC-T-statistics?s=3fb1611d76bf1b3b6df22f117ea2b6fe
Chemo options TC vs CFM,https://www.cancerforums.net/threads/56239-Chemo-options-TC-vs-CFM?s=3fb1611d76bf1b3b6df22f117ea2b6fe
26 yr old with bad mammogram and ultrasound,https://www.cancerforums.net/threads/17134-26-yr-old-with-bad-mammogram-and-ultrasound?s=3fb1611d76bf1b3b6df22f117ea2b6fe
Tamoxifen and stinging sensation,https://www.cancerforums.net/threads/1839-Tamoxifen-and-stinging-sensation?s=3fb1611d76bf1b3b6df22f117ea2b6fe
Deana Carter- Breast Cancer Event!,https://www.cancerforums.net/threads/5437-Deana-Carter-Breast-Cancer-Event!?s=3fb1611d76bf1b3b6df22f117ea2b6fe
Well Then,https://www.cancerforums.net/threads/5967-Well-Then?s=3fb1611d76bf1b3b6df22f117ea2b6fe
Breast Cancer Reccurance - treatment,https://www.cancerforums.net/threads/5848-Breast-Cancer-Reccurance-treatment?s=3fb1611d76bf1b3b6df22f117ea2b6fe
BRCA tests,https://www.cancerforums.net/threads/30063-BRCA-tests?s=3fb1611d76bf1b3b6df22f117ea2b6fe
ValT's Mom Update,https://www.cancerforums.net/threads/5235-ValT-s-Mom-Update?s=3fb1611d76bf1b3b6df22f117ea2b6fe
Tarvacin vs. Breast Cancer in Ph1 at MDA,https://www.cancerforums.net/threads/2190-Tarvacin-vs-Breast-Cancer-in-Ph1-at-MDA?s=3fb1611d76bf1b3b6df22f117ea2b6fe
Terminal cancer good and bad news...so confused :(,https://www.cancerforums.net/threads/12863-Terminal-cancer-good-and-bad-news-so-confused-(?s=3fb1611d76bf1b3b6df22f117ea2b6fe
having ovaries removed after breast cancer treatment?,https://www.cancerforums.net/threads/608-having-ovaries-removed-after-breast-cancer-treatment?s=3fb1611d76bf1b3b6df22f117ea2b6fe
Taxol and Gemzar,https://www.cancerforums.net/threads/692-Taxol-and-Gemzar?s=3fb1611d76bf1b3b6df22f117ea2b6fe
TM's on the rise again :( Dont know what to think,https://www.cancerforums.net/threads/552-TM-s-on-the-rise-again-(-Dont-know-what-to-think?s=3fb1611d76bf1b3b6df22f117ea2b6fe
A special welcome to Polly....m,https://www.cancerforums.net/threads/399-A-special-welcome-to-Polly-m?s=3fb1611d76bf1b3b6df22f117ea2b6fe
Imflamatory Breast Cancer,https://www.cancerforums.net/threads/4712-Imflamatory-Breast-Cancer?s=3fb1611d76bf1b3b6df22f117ea2b6fe
Foundation Medicine and the Big Barrier to Cancer Genomic Sequencing,https://www.cancerforums.net/threads/32301-Foundation-Medicine-and-the-Big-Barrier-to-Cancer-Genomic-Sequencing?s=3fb1611d76bf1b3b6df22f117ea2b6fe
Nausea and vomiting on the first day?,https://www.cancerforums.net/threads/10651-Nausea-and-vomiting-on-the-first-day?s=3fb1611d76bf1b3b6df22f117ea2b6fe
Sharing and Living,https://www.cancerforums.net/threads/2183-Sharing-and-Living?s=3fb1611d76bf1b3b6df22f117ea2b6fe
Please help me decide on treatment for early stage bc!,https://www.cancerforums.net/threads/1643-Please-help-me-decide-on-treatment-for-early-stage-bc!?s=3fb1611d76bf1b3b6df22f117ea2b6fe
Wanted your input,https://www.cancerforums.net/threads/29-Wanted-your-input?s=3fb1611d76bf1b3b6df22f117ea2b6fe
Metaplastic Carcinoma,https://www.cancerforums.net/threads/4205-Metaplastic-Carcinoma?s=3fb1611d76bf1b3b6df22f117ea2b6fe
Pleural effusion question,https://www.cancerforums.net/threads/4460-Pleural-effusion-question?s=3fb1611d76bf1b3b6df22f117ea2b6fe
How to pursue concerns about cancer cell seeding after biopsy?,https://www.cancerforums.net/threads/21573-How-to-pursue-concerns-about-cancer-cell-seeding-after-biopsy?s=3fb1611d76bf1b3b6df22f117ea2b6fe
"Dr. Leo...I have a question, please!",https://www.cancerforums.net/threads/1823-Dr-Leo-I-have-a-question-please!?s=3fb1611d76bf1b3b6df22f117ea2b6fe
Muscle Pain almost two years after treatment,https://www.cancerforums.net/threads/2128-Muscle-Pain-almost-two-years-after-treatment?s=3fb1611d76bf1b3b6df22f117ea2b6fe
Watch and Wait?,https://www.cancerforums.net/threads/222-Watch-and-Wait?s=3fb1611d76bf1b3b6df22f117ea2b6fe
Looking for cancer hospital,https://www.cancerforums.net/threads/45793-Looking-for-cancer-hospital?s=3fb1611d76bf1b3b6df22f117ea2b6fe
concerned newbie,https://www.cancerforums.net/threads/29135-concerned-newbie?s=3fb1611d76bf1b3b6df22f117ea2b6fe
Starting to get worried and freaked out,https://www.cancerforums.net/threads/37742-Starting-to-get-worried-and-freaked-out?s=3fb1611d76bf1b3b6df22f117ea2b6fe
Heart problems and Herception,https://www.cancerforums.net/threads/1701-Heart-problems-and-Herception?s=3fb1611d76bf1b3b6df22f117ea2b6fe
Help me. Do I need to get checked for breast cancer?,https://www.cancerforums.net/threads/3904-Help-me-Do-I-need-to-get-checked-for-breast-cancer?s=3fb1611d76bf1b3b6df22f117ea2b6fe
"Taxol and itching hands, feet?",https://www.cancerforums.net/threads/548-Taxol-and-itching-hands-feet?s=3fb1611d76bf1b3b6df22f117ea2b6fe
Its on Breast Cancer treatment ..,https://www.cancerforums.net/threads/10205-Its-on-Breast-Cancer-treatment?s=3fb1611d76bf1b3b6df22f117ea2b6fe
Do anyone know about Aesthetic or plastic surgery ?,https://www.cancerforums.net/threads/36844-Do-anyone-know-about-Aesthetic-or-plastic-surgery?s=3fb1611d76bf1b3b6df22f117ea2b6fe
Male breast cancer - please share your stories,https://www.cancerforums.net/threads/15826-Male-breast-cancer-please-share-your-stories?s=3fb1611d76bf1b3b6df22f117ea2b6fe
Need some advice on reconstruction and survival,https://www.cancerforums.net/threads/2786-Need-some-advice-on-reconstruction-and-survival?s=3fb1611d76bf1b3b6df22f117ea2b6fe
need help please,https://www.cancerforums.net/threads/5198-need-help-please?s=3fb1611d76bf1b3b6df22f117ea2b6fe
Breast prosthetics,https://www.cancerforums.net/threads/4777-Breast-prosthetics?s=3fb1611d76bf1b3b6df22f117ea2b6fe
taxol and herceptin experience,https://www.cancerforums.net/threads/6603-taxol-and-herceptin-experience?s=3fb1611d76bf1b3b6df22f117ea2b6fe
COPD and breast cancer,https://www.cancerforums.net/threads/6209-COPD-and-breast-cancer?s=3fb1611d76bf1b3b6df22f117ea2b6fe
Historically cyst-y; question,https://www.cancerforums.net/threads/4026-Historically-cyst-y-question?s=3fb1611d76bf1b3b6df22f117ea2b6fe
very nice treatment decision tools at mayoclinic.com,https://www.cancerforums.net/threads/116-very-nice-treatment-decision-tools-at-mayoclinic-com?s=3fb1611d76bf1b3b6df22f117ea2b6fe
chemo port?,https://www.cancerforums.net/threads/10596-chemo-port?s=3fb1611d76bf1b3b6df22f117ea2b6fe
"Had Operation in July, condition not good, what can be done?",https://www.cancerforums.net/threads/5129-Had-Operation-in-July-condition-not-good-what-can-be-done?s=3fb1611d76bf1b3b6df22f117ea2b6fe
microcalcifications,https://www.cancerforums.net/threads/2280-microcalcifications?s=3fb1611d76bf1b3b6df22f117ea2b6fe
post mastectomy scar/pain,https://www.cancerforums.net/threads/180-post-mastectomy-scar-pain?s=3fb1611d76bf1b3b6df22f117ea2b6fe
taxol and herceptin side efffects,https://www.cancerforums.net/threads/1518-taxol-and-herceptin-side-efffects?s=3fb1611d76bf1b3b6df22f117ea2b6fe
What to do now?,https://www.cancerforums.net/threads/1291-What-to-do-now?s=3fb1611d76bf1b3b6df22f117ea2b6fe
Tnbc,https://www.cancerforums.net/threads/54253-Tnbc?s=3fb1611d76bf1b3b6df22f117ea2b6fe
update on mam s cancer,https://www.cancerforums.net/threads/8830-update-on-mam-s-cancer?s=3fb1611d76bf1b3b6df22f117ea2b6fe
questions......please help,https://www.cancerforums.net/threads/32178-questions-please-help?s=3fb1611d76bf1b3b6df22f117ea2b6fe
Vitamins and supplements,https://www.cancerforums.net/threads/447-Vitamins-and-supplements?s=3fb1611d76bf1b3b6df22f117ea2b6fe
surgery,https://www.cancerforums.net/threads/264-surgery?s=3fb1611d76bf1b3b6df22f117ea2b6fe
Please Read My Message in Cancer Pain Thread,https://www.cancerforums.net/threads/27430-Please-Read-My-Message-in-Cancer-Pain-Thread?s=3fb1611d76bf1b3b6df22f117ea2b6fe
Wrist and Joint Pain,https://www.cancerforums.net/threads/2718-Wrist-and-Joint-Pain?s=3fb1611d76bf1b3b6df22f117ea2b6fe
A little worried and concerned.... Looking for info.,https://www.cancerforums.net/threads/18112-A-little-worried-and-concerned-Looking-for-info?s=3fb1611d76bf1b3b6df22f117ea2b6fe
Lots of Questions,https://www.cancerforums.net/threads/1021-Lots-of-Questions?s=3fb1611d76bf1b3b6df22f117ea2b6fe
Hematoma after surgery,https://www.cancerforums.net/threads/263-Hematoma-after-surgery?s=3fb1611d76bf1b3b6df22f117ea2b6fe
Rads finished 12/23/04 - still tired?,https://www.cancerforums.net/threads/710-Rads-finished-12-23-04-still-tired?s=3fb1611d76bf1b3b6df22f117ea2b6fe
Please suggest a topic,https://www.cancerforums.net/threads/11067-Please-suggest-a-topic?s=3fb1611d76bf1b3b6df22f117ea2b6fe
Herceptin,https://www.cancerforums.net/threads/2283-Herceptin?s=3fb1611d76bf1b3b6df22f117ea2b6fe
lumps...,https://www.cancerforums.net/threads/462-lumps?s=3fb1611d76bf1b3b6df22f117ea2b6fe
Blood Type A and Cancer prone,https://www.cancerforums.net/threads/72-Blood-Type-A-and-Cancer-prone?s=3fb1611d76bf1b3b6df22f117ea2b6fe
chemotherapy nutritioin sites ????,https://www.cancerforums.net/threads/2562-chemotherapy-nutritioin-sites?s=3fb1611d76bf1b3b6df22f117ea2b6fe
NEED ADVICE,https://www.cancerforums.net/threads/3091-NEED-ADVICE?s=3fb1611d76bf1b3b6df22f117ea2b6fe
Six Steps to reduce Breast Cancer,https://www.cancerforums.net/threads/4604-Six-Steps-to-reduce-Breast-Cancer?s=3fb1611d76bf1b3b6df22f117ea2b6fe
"bone, muscle, and joint pain",https://www.cancerforums.net/threads/2626-bone-muscle-and-joint-pain?s=3fb1611d76bf1b3b6df22f117ea2b6fe
Question about hormones,https://www.cancerforums.net/threads/14729-Question-about-hormones?s=3fb1611d76bf1b3b6df22f117ea2b6fe
Morality and End of Life Issues,https://www.cancerforums.net/threads/3707-Morality-and-End-of-Life-Issues?s=3fb1611d76bf1b3b6df22f117ea2b6fe
I need some advice,https://www.cancerforums.net/threads/3023-I-need-some-advice?s=3fb1611d76bf1b3b6df22f117ea2b6fe
A good article for husbands and SOs...m,https://www.cancerforums.net/threads/760-A-good-article-for-husbands-and-SOs-m?s=3fb1611d76bf1b3b6df22f117ea2b6fe
New User - Taxol and face pains?,https://www.cancerforums.net/threads/727-New-User-Taxol-and-face-pains?s=3fb1611d76bf1b3b6df22f117ea2b6fe
New Member.....BC Suvivor,https://www.cancerforums.net/threads/10417-New-Member-BC-Suvivor?s=3fb1611d76bf1b3b6df22f117ea2b6fe
breast cancer with liver mets: what to eat?,https://www.cancerforums.net/threads/2188-breast-cancer-with-liver-mets-what-to-eat?s=3fb1611d76bf1b3b6df22f117ea2b6fe
my friend's mom's friend... an unbelievable story,https://www.cancerforums.net/threads/21461-my-friend-s-mom-s-friend-an-unbelievable-story?s=3fb1611d76bf1b3b6df22f117ea2b6fe
Double mastectomy!,https://www.cancerforums.net/threads/30876-Double-mastectomy!?s=3fb1611d76bf1b3b6df22f117ea2b6fe
XELODA.STARTED TODAY..SIDE EFFECTS HELP PLEASE,https://www.cancerforums.net/threads/5259-XELODA-STARTED-TODAY-SIDE-EFFECTS-HELP-PLEASE?s=3fb1611d76bf1b3b6df22f117ea2b6fe
I am Going insane,https://www.cancerforums.net/threads/5850-I-am-Going-insane?s=3fb1611d76bf1b3b6df22f117ea2b6fe
"New here, from California",https://www.cancerforums.net/threads/19131-New-here-from-California?s=3fb1611d76bf1b3b6df22f117ea2b6fe
Would appreciate opinions,https://www.cancerforums.net/threads/2807-Would-appreciate-opinions?s=3fb1611d76bf1b3b6df22f117ea2b6fe
Found out today that my mum has breast cancer,https://www.cancerforums.net/threads/3045-Found-out-today-that-my-mum-has-breast-cancer?s=3fb1611d76bf1b3b6df22f117ea2b6fe
"New Here, Questions and Waiting",https://www.cancerforums.net/threads/12854-New-Here-Questions-and-Waiting?s=3fb1611d76bf1b3b6df22f117ea2b6fe
Stage IV with mets to lungs,https://www.cancerforums.net/threads/5340-Stage-IV-with-mets-to-lungs?s=3fb1611d76bf1b3b6df22f117ea2b6fe
Someone Please Answer Please Help Me,https://www.cancerforums.net/threads/5790-Someone-Please-Answer-Please-Help-Me?s=3fb1611d76bf1b3b6df22f117ea2b6fe
cancer recurrence,https://www.cancerforums.net/threads/4820-cancer-recurrence?s=3fb1611d76bf1b3b6df22f117ea2b6fe
In long drawn out diagnosis process Freaking Out!!,https://www.cancerforums.net/threads/1206-In-long-drawn-out-diagnosis-process-Freaking-Out!!?s=3fb1611d76bf1b3b6df22f117ea2b6fe
switch to Femara?,https://www.cancerforums.net/threads/62-switch-to-Femara?s=3fb1611d76bf1b3b6df22f117ea2b6fe
READ THIS BEFORE POSTING,https://www.cancerforums.net/threads/587-READ-THIS-BEFORE-POSTING?s=3fb1611d76bf1b3b6df22f117ea2b6fe
Pioneering radiotherapy treatment for Breast Cancer,https://www.cancerforums.net/threads/39948-Pioneering-radiotherapy-treatment-for-Breast-Cancer?s=3fb1611d76bf1b3b6df22f117ea2b6fe
"Lethargy & Lumps, Possible symptoms?",https://www.cancerforums.net/threads/4717-Lethargy-amp-Lumps-Possible-symptoms?s=3fb1611d76bf1b3b6df22f117ea2b6fe
post-treatment issues,https://www.cancerforums.net/threads/41554-post-treatment-issues?s=3fb1611d76bf1b3b6df22f117ea2b6fe
help please inadequate biopsies and hard areas.......,https://www.cancerforums.net/threads/6410-help-please-inadequate-biopsies-and-hard-areas?s=3fb1611d76bf1b3b6df22f117ea2b6fe
Bi-lateral Reconstruction with S-Gap procedure...Insurance P,https://www.cancerforums.net/threads/3912-Bi-lateral-Reconstruction-with-S-Gap-procedure-Insurance-P?s=3fb1611d76bf1b3b6df22f117ea2b6fe
Breast Cancer Risks,https://www.cancerforums.net/threads/9909-Breast-Cancer-Risks?s=3fb1611d76bf1b3b6df22f117ea2b6fe
LCIS,https://www.cancerforums.net/threads/9046-LCIS?s=3fb1611d76bf1b3b6df22f117ea2b6fe
"Leo, have a question for you......again :-)",https://www.cancerforums.net/threads/428-Leo-have-a-question-for-you-again-)?s=3fb1611d76bf1b3b6df22f117ea2b6fe
Why do I have to wait a week?,https://www.cancerforums.net/threads/46160-Why-do-I-have-to-wait-a-week?s=3fb1611d76bf1b3b6df22f117ea2b6fe
My mum is having her op today ....,https://www.cancerforums.net/threads/5470-My-mum-is-having-her-op-today?s=3fb1611d76bf1b3b6df22f117ea2b6fe
questions about lung fluid,https://www.cancerforums.net/threads/2832-questions-about-lung-fluid?s=3fb1611d76bf1b3b6df22f117ea2b6fe
"Diet, Supplements & Exercise",https://www.cancerforums.net/threads/18947-Diet-Supplements-amp-Exercise?s=3fb1611d76bf1b3b6df22f117ea2b6fe
Invasive Lobular Carcinoma... I'm scared,https://www.cancerforums.net/threads/17400-Invasive-Lobular-Carcinoma-I-m-scared?s=3fb1611d76bf1b3b6df22f117ea2b6fe
On the move again.,https://www.cancerforums.net/threads/6991-On-the-move-again?s=3fb1611d76bf1b3b6df22f117ea2b6fe
Radiation finished on 12/23/04 - NOW I'm tired???!!!,https://www.cancerforums.net/threads/1169-Radiation-finished-on-12-23-04-NOW-I-m-tired-!!!?s=3fb1611d76bf1b3b6df22f117ea2b6fe
telling students,https://www.cancerforums.net/threads/33-telling-students?s=3fb1611d76bf1b3b6df22f117ea2b6fe
"atypical type , waiting for surgury will need chemo/rad. but had gastro bi-pass",https://www.cancerforums.net/threads/24634-atypical-type-waiting-for-surgury-will-need-chemo-rad-but-had-gastro-bi-pass?s=3fb1611d76bf1b3b6df22f117ea2b6fe
Mammogram Pain,https://www.cancerforums.net/threads/4752-Mammogram-Pain?s=3fb1611d76bf1b3b6df22f117ea2b6fe
gallium scan ?,https://www.cancerforums.net/threads/2830-gallium-scan?s=3fb1611d76bf1b3b6df22f117ea2b6fe
Diagnosed with fibromatosis,https://www.cancerforums.net/threads/1836-Diagnosed-with-fibromatosis?s=3fb1611d76bf1b3b6df22f117ea2b6fe
My sister in law and her cancer,https://www.cancerforums.net/threads/8272-My-sister-in-law-and-her-cancer?s=3fb1611d76bf1b3b6df22f117ea2b6fe
Update on my mums op.....,https://www.cancerforums.net/threads/5591-Update-on-my-mums-op?s=3fb1611d76bf1b3b6df22f117ea2b6fe
Tumor Markers 27-29 (For Dr. Leo),https://www.cancerforums.net/threads/471-Tumor-Markers-27-29-(For-Dr-Leo)?s=3fb1611d76bf1b3b6df22f117ea2b6fe
"HER2-to-ER cross-talk, and SERMs",https://www.cancerforums.net/threads/274-HER2-to-ER-cross-talk-and-SERMs?s=3fb1611d76bf1b3b6df22f117ea2b6fe
Genentech Announcement about Herceptin for Early Stage bc,https://www.cancerforums.net/threads/938-Genentech-Announcement-about-Herceptin-for-Early-Stage-bc?s=3fb1611d76bf1b3b6df22f117ea2b6fe
New Here,https://www.cancerforums.net/threads/30565-New-Here?s=3fb1611d76bf1b3b6df22f117ea2b6fe
oncology nurses,https://www.cancerforums.net/threads/1116-oncology-nurses?s=3fb1611d76bf1b3b6df22f117ea2b6fe
My Sister just got diagnosed with Breast Cancer possibly Stage IV to the spine,https://www.cancerforums.net/threads/22241-My-Sister-just-got-diagnosed-with-Breast-Cancer-possibly-Stage-IV-to-the-spine?s=3fb1611d76bf1b3b6df22f117ea2b6fe
shingles and cancer,https://www.cancerforums.net/threads/4659-shingles-and-cancer?s=3fb1611d76bf1b3b6df22f117ea2b6fe
DOCTORS HELP (can a 15 year old boy get BREAST CANCER?),https://www.cancerforums.net/threads/2814-DOCTORS-HELP-(can-a-15-year-old-boy-get-BREAST-CANCER-)?s=3fb1611d76bf1b3b6df22f117ea2b6fe
Help understandiing pathology report please,https://www.cancerforums.net/threads/46292-Help-understandiing-pathology-report-please?s=3fb1611d76bf1b3b6df22f117ea2b6fe
PROSTHESIS,https://www.cancerforums.net/threads/453-PROSTHESIS?s=3fb1611d76bf1b3b6df22f117ea2b6fe
Friend with Stage IV Breast Cancer having an affiar,https://www.cancerforums.net/threads/40599-Friend-with-Stage-IV-Breast-Cancer-having-an-affiar?s=3fb1611d76bf1b3b6df22f117ea2b6fe
When?,https://www.cancerforums.net/threads/5532-When?s=3fb1611d76bf1b3b6df22f117ea2b6fe
diagnosed last stage breast cancer,https://www.cancerforums.net/threads/53816-diagnosed-last-stage-breast-cancer?s=3fb1611d76bf1b3b6df22f117ea2b6fe
Breast cancer treatment in India,https://www.cancerforums.net/threads/54399-Breast-cancer-treatment-in-India?s=3fb1611d76bf1b3b6df22f117ea2b6fe
"Leo, question...... o.k. another one... lol",https://www.cancerforums.net/threads/465-Leo-question-o-k-another-one-lol?s=3fb1611d76bf1b3b6df22f117ea2b6fe
IGAP for reconstructive surgery,https://www.cancerforums.net/threads/2230-IGAP-for-reconstructive-surgery?s=3fb1611d76bf1b3b6df22f117ea2b6fe
Curious.... calcifications,https://www.cancerforums.net/threads/23783-Curious-calcifications?s=3fb1611d76bf1b3b6df22f117ea2b6fe
SCAR TISSUE AFTER SEVERAL YEARS OF SURGERY,https://www.cancerforums.net/threads/1837-SCAR-TISSUE-AFTER-SEVERAL-YEARS-OF-SURGERY?s=3fb1611d76bf1b3b6df22f117ea2b6fe
Prevention is better than cure.,https://www.cancerforums.net/threads/10771-Prevention-is-better-than-cure?s=3fb1611d76bf1b3b6df22f117ea2b6fe
mssue,https://www.cancerforums.net/threads/2360-mssue?s=3fb1611d76bf1b3b6df22f117ea2b6fe
Info,https://www.cancerforums.net/threads/534-Info?s=3fb1611d76bf1b3b6df22f117ea2b6fe
Happy Mothers Day!!,https://www.cancerforums.net/threads/1034-Happy-Mothers-Day!!?s=3fb1611d76bf1b3b6df22f117ea2b6fe
Pastor Rich,https://www.cancerforums.net/threads/477-Pastor-Rich?s=3fb1611d76bf1b3b6df22f117ea2b6fe
Cancer Treatment Side Effects - Vaginal Symptoms,https://www.cancerforums.net/threads/36806-Cancer-Treatment-Side-Effects-Vaginal-Symptoms?s=3fb1611d76bf1b3b6df22f117ea2b6fe
Is it really hereditary?,https://www.cancerforums.net/threads/4763-Is-it-really-hereditary?s=3fb1611d76bf1b3b6df22f117ea2b6fe
Big year for exciting breast cancer treatment advances:2014,https://www.cancerforums.net/threads/42386-Big-year-for-exciting-breast-cancer-treatment-advances-2014?s=3fb1611d76bf1b3b6df22f117ea2b6fe
Big decisions,https://www.cancerforums.net/threads/25551-Big-decisions?s=3fb1611d76bf1b3b6df22f117ea2b6fe
Life Without Breast,https://www.cancerforums.net/threads/32703-Life-Without-Breast?s=3fb1611d76bf1b3b6df22f117ea2b6fe
Anxiety Meditations?,https://www.cancerforums.net/threads/36482-Anxiety-Meditations?s=3fb1611d76bf1b3b6df22f117ea2b6fe
FINAL DAYS UPDATE.......,https://www.cancerforums.net/threads/7060-FINAL-DAYS-UPDATE?s=3fb1611d76bf1b3b6df22f117ea2b6fe
Over Weight Mantra for Breast Cancer,https://www.cancerforums.net/threads/3239-Over-Weight-Mantra-for-Breast-Cancer?s=3fb1611d76bf1b3b6df22f117ea2b6fe
Herceptin + Tykerb combo improves breast cancer survival,https://www.cancerforums.net/threads/2345-Herceptin-Tykerb-combo-improves-breast-cancer-survival?s=3fb1611d76bf1b3b6df22f117ea2b6fe
