Title,Link
Microcalcifications Need Magnified View,https://www.healthboards.com/boards/cancer-breast/943581-microcalcifications-need-magnified-view.html
Calcifications 1 2,https://www.healthboards.com/boards/cancer-breast/283259-calcifications.html
Results of spot compression... Should I wait 6 months or go back sooner?,https://www.healthboards.com/boards/cancer-breast/898576-results-spot-compression-should-i-wait-6-months-go-back-sooner.html
Triple Negative Breast Cancer????,https://www.healthboards.com/boards/cancer-breast/708443-triple-negative-breast-cancer.html
"Found lump, but now its gone",https://www.healthboards.com/boards/cancer-breast/203675-found-lump-but-now-its-gone.html
White patch.,https://www.healthboards.com/boards/cancer-breast/889856-white-patch.html
focal asymmetry,https://www.healthboards.com/boards/cancer-breast/644914-focal-asymmetry.html
3d mammogram,https://www.healthboards.com/boards/cancer-breast/948201-3d-mammogram.html
Male Breast Swelling,https://www.healthboards.com/boards/showthread.php?t=1045953
Going for Breast Sonogram?,https://www.healthboards.com/boards/cancer-breast/823983-going-breast-sonogram.html
Ultrasound results......,https://www.healthboards.com/boards/cancer-breast/648661-ultrasound-results.html
microcalcifications,https://www.healthboards.com/boards/cancer-breast/629658-microcalcifications.html
blood filled breast cyst,https://www.healthboards.com/boards/cancer-breast/24653-blood-filled-breast-cyst.html
can you have a breast ultrasound even if a diagnostic mammogram doesn't show anything,https://www.healthboards.com/boards/cancer-breast/992617-can-you-have-breast-ultrasound-even-if-diagnostic-mammogram-doesnt-show-anything.html
pain in right breast,https://www.healthboards.com/boards/cancer-breast/746071-pain-right-breast.html
i am so confused!!Any ideas???,https://www.healthboards.com/boards/cancer-breast/561171-i-am-so-confused-any-ideas.html
First mammogram came back abnormal,https://www.healthboards.com/boards/cancer-breast/627280-first-mammogram-came-back-abnormal.html
I think my cancer is back,https://www.healthboards.com/boards/cancer-breast/984896-i-think-my-cancer-back.html
inverted nipple!!!,https://www.healthboards.com/boards/cancer-breast/916553-inverted-nipple.html
Should I be worried!,https://www.healthboards.com/boards/cancer-breast/895228-should-i-worried.html
white lump on nipple?,https://www.healthboards.com/boards/cancer-breast/369885-white-lump-nipple.html
Question about breast lump! PLEASE look!!,https://www.healthboards.com/boards/cancer-breast/148238-question-about-breast-lump-please-look.html
Had my Stereotactic Biopsy on Friday.,https://www.healthboards.com/boards/cancer-breast/1037120-had-my-stereotactic-biopsy-friday.html
"Biopsy for ""atypical"" fibroadenoma",https://www.healthboards.com/boards/cancer-breast/691666-biopsy-atypical-fibroadenoma.html
First Mammogram Results (need some advice) 1 2,https://www.healthboards.com/boards/cancer-breast/502638-first-mammogram-results-need-some-advice.html
"best ""pain meds""?",https://www.healthboards.com/boards/cancer-breast/350687-best-pain-meds.html
Strange looking white growth on my nipple,https://www.healthboards.com/boards/cancer-breast/973215-strange-looking-white-growth-my-nipple.html
Waiting For Biopsy Results,https://www.healthboards.com/boards/cancer-breast/558889-waiting-biopsy-results.html
Do I need to do a surgical biopsy or see another doctor?,https://www.healthboards.com/boards/cancer-breast/618340-do-i-need-do-surgical-biopsy-see-another-doctor.html
Breast lump and implants,https://www.healthboards.com/boards/cancer-breast/200054-breast-lump-implants.html
"I have several questions, need some help",https://www.healthboards.com/boards/cancer-breast/347570-i-have-several-questions-need-some-help.html
vulvar cancer,https://www.healthboards.com/boards/cancer-breast/24917-vulvar-cancer.html
sore on breast,https://www.healthboards.com/boards/cancer-breast/25043-sore-breast.html
ERECT nipple...what is this???,https://www.healthboards.com/boards/cancer-breast/231953-erect-nipple-what.html
Hello All-Question Here-Dense Breasts,https://www.healthboards.com/boards/cancer-breast/375585-hello-all-question-here-dense-breasts.html
Braca 1 & 2 genetic marker test for breast cancer,https://www.healthboards.com/boards/cancer-breast/25215-braca-1-2-genetic-marker-test-breast-cancer.html
How long for results of breast biopsy?,https://www.healthboards.com/boards/cancer-breast/508852-how-long-results-breast-biopsy.html
First mammogram.,https://www.healthboards.com/boards/cancer-breast/1038703-first-mammogram.html
Lump in my armpit,https://www.healthboards.com/boards/cancer-breast/656321-lump-my-armpit.html
"???? about my mammogram report",https://www.healthboards.com/boards/cancer-breast/631775-about-my-mammogram-report.html
pap smears after cold knife cone.,https://www.healthboards.com/boards/cancer-breast/138645-pap-smears-after-cold-knife-cone.html
bloody nose,https://www.healthboards.com/boards/cancer-breast/418086-bloody-nose.html
Bloody Discharge - Comes and Goes,https://www.healthboards.com/boards/cancer-breast/831027-bloody-discharge-comes-goes.html
MRI info needed-PLEASE!!!,https://www.healthboards.com/boards/cancer-breast/446789-mri-info-needed-please.html
Inconclusive Mammogram & Ultrasound,https://www.healthboards.com/boards/cancer-breast/268411-inconclusive-mammogram-ultrasound.html
Does anyone know about SAVI Breasy Bachytherapy radiation treatment?,https://www.healthboards.com/boards/cancer-breast/619832-does-anyone-know-about-savi-breasy-bachytherapy-radiation-treatment.html
Will not give biopsy results on the phone,https://www.healthboards.com/boards/cancer-breast/899276-will-not-give-biopsy-results-phone.html
question about breast ultrasound,https://www.healthboards.com/boards/cancer-breast/164107-question-about-breast-ultrasound.html
Itchy nipple...IBC?,https://www.healthboards.com/boards/cancer-breast/424804-itchy-nipple-ibc.html
Breast Cancer and Sciatica,https://www.healthboards.com/boards/cancer-breast/834921-breast-cancer-sciatica.html
biopsy and scared to death,https://www.healthboards.com/boards/cancer-breast/1026605-biopsy-scared-death.html
Breast Lump and Pain around lower back and ribs,https://www.healthboards.com/boards/cancer-breast/912687-breast-lump-pain-around-lower-back-ribs.html
Painful Cysts In My Breast,https://www.healthboards.com/boards/cancer-breast/451767-painful-cysts-my-breast.html
Lump that has changed,https://www.healthboards.com/boards/cancer-breast/487574-lump-has-changed.html
FASLODEX - anyone with these side effects???,https://www.healthboards.com/boards/cancer-breast/24771-faslodex-anyone-these-side-effects.html
nipple pain and lump under areola,https://www.healthboards.com/boards/cancer-breast/374699-nipple-pain-lump-under-areola.html
high alk phosphatase,https://www.healthboards.com/boards/cancer-breast/738647-high-alk-phosphatase.html
Armpit,https://www.healthboards.com/boards/cancer-breast/488748-armpit.html
Open Biopsy,https://www.healthboards.com/boards/cancer-breast/983062-open-biopsy.html
Pea size lump on breast,https://www.healthboards.com/boards/cancer-breast/953100-pea-size-lump-breast.html
Fibroadenoma?,https://www.healthboards.com/boards/cancer-breast/269945-fibroadenoma.html
intrammary lymph node,https://www.healthboards.com/boards/cancer-breast/1028489-intrammary-lymph-node.html
Going For Diagnostic Mammogram,https://www.healthboards.com/boards/cancer-breast/512650-going-diagnostic-mammogram.html
Raloxifine Question,https://www.healthboards.com/boards/cancer-breast/969267-raloxifine-question.html
Core Needle Biopsy,https://www.healthboards.com/boards/cancer-breast/529920-core-needle-biopsy.html
My breast cancer WAS PAINFUL thus delaying diagnosis!!,https://www.healthboards.com/boards/cancer-breast/890870-my-breast-cancer-painful-thus-delaying-diagnosis.html
strange changes in areola,https://www.healthboards.com/boards/cancer-breast/378806-strange-changes-areola.html
Lump under nipple?,https://www.healthboards.com/boards/cancer-breast/310165-lump-under-nipple.html
Question about whether to continue with PremPro,https://www.healthboards.com/boards/cancer-breast/482242-question-about-whether-continue-prempro.html
breast cancer hormonal treatments,https://www.healthboards.com/boards/cancer-breast/976316-breast-cancer-hormonal-treatments.html
first period after cone biopsy and breast lump,https://www.healthboards.com/boards/cancer-breast/209226-first-period-after-cone-biopsy-breast-lump.html
Breast exams by family doctor,https://www.healthboards.com/boards/cancer-breast/574373-breast-exams-family-doctor.html
breast concerns,https://www.healthboards.com/boards/cancer-breast/983978-breast-concerns.html
Have you been called back after your first mammogram for further testing?,https://www.healthboards.com/boards/cancer-breast/636649-have-you-been-called-back-after-your-first-mammogram-further-testing.html
symtpoms of breast cancer,https://www.healthboards.com/boards/cancer-breast/24703-symtpoms-breast-cancer.html
"new lump, scared, suggestions please...",https://www.healthboards.com/boards/cancer-breast/328741-new-lump-scared-suggestions-please.html
White Nipple,https://www.healthboards.com/boards/cancer-breast/24882-white-nipple.html
What are the odds in your opinion?,https://www.healthboards.com/boards/cancer-breast/181465-what-odds-your-opinion.html
shortness of breath when bending,https://www.healthboards.com/boards/cancer-breast/566062-shortness-breath-when-bending.html
"""atypical duct hyperplasia""?",https://www.healthboards.com/boards/cancer-breast/135383-atypical-duct-hyperplasia.html
Trying to decide on Radiation,https://www.healthboards.com/boards/cancer-breast/537578-trying-decide-radiation.html
Just been diagnosed but got rash on one breast and worried,https://www.healthboards.com/boards/cancer-breast/991539-just-been-diagnosed-but-got-rash-one-breast-worried.html
hard lump on areola?,https://www.healthboards.com/boards/cancer-breast/872181-hard-lump-areola.html
Doxil,https://www.healthboards.com/boards/cancer-breast/24639-doxil.html
Further testing after Mammogram,https://www.healthboards.com/boards/cancer-breast/910641-further-testing-after-mammogram.html
How long does it take to get results from stereotactic biopsy??,https://www.healthboards.com/boards/cancer-breast/750151-how-long-does-take-get-results-stereotactic-biopsy.html
what does large spiculated lesion mean?,https://www.healthboards.com/boards/cancer-breast/640074-what-does-large-spiculated-lesion-mean.html
Flax seed oil and cottage cheese,https://www.healthboards.com/boards/cancer-breast/24704-flax-seed-oil-cottage-cheese.html
My Mammogram,https://www.healthboards.com/boards/cancer-breast/700300-my-mammogram.html
gray discharge from one breast,https://www.healthboards.com/boards/cancer-breast/629395-gray-discharge-one-breast.html
enlarged aorta lymph nodes - cancer link?,https://www.healthboards.com/boards/cancer-breast/24743-enlarged-aorta-lymph-nodes-cancer-link.html
Lump behind nipple and intense pain! Scared...,https://www.healthboards.com/boards/cancer-breast/862952-lump-behind-nipple-intense-pain-scared.html
Green discharge,https://www.healthboards.com/boards/cancer-breast/464201-green-discharge.html
diagnostic mammogram for nipple discharge???,https://www.healthboards.com/boards/cancer-breast/631228-diagnostic-mammogram-nipple-discharge.html
72 year old Taking Tamoxifen after not tolerating Femara,https://www.healthboards.com/boards/cancer-breast/965965-72-year-old-taking-tamoxifen-after-not-tolerating-femara.html
Anyone ever heard of a breast cyst with no fluid inside to aspirate?,https://www.healthboards.com/boards/cancer-breast/688798-anyone-ever-heard-breast-cyst-no-fluid-inside-aspirate.html
Breast pain,https://www.healthboards.com/boards/cancer-breast/182352-breast-pain.html
QUESTION S ABOUT A MAMOGRAM,https://www.healthboards.com/boards/cancer-breast/24516-question-s-about-mamogram.html
Pain in my right breast,https://www.healthboards.com/boards/cancer-breast/452862-pain-my-right-breast.html
I had a lumpectomy today.....,https://www.healthboards.com/boards/cancer-breast/482234-i-had-lumpectomy-today.html
Death from stage III cancer,https://www.healthboards.com/boards/cancer-breast/743646-death-stage-iii-cancer.html
inverted nipples,https://www.healthboards.com/boards/cancer-breast/352893-inverted-nipples.html
"swollen glands, swollen armpit, breast discharge",https://www.healthboards.com/boards/cancer-breast/321363-swollen-glands-swollen-armpit-breast-discharge.html
Severe breast pain with no diagnosis,https://www.healthboards.com/boards/cancer-breast/594931-severe-breast-pain-no-diagnosis.html
IBC-Inflammatory Breast Cancer,https://www.healthboards.com/boards/cancer-breast/533331-ibc-inflammatory-breast-cancer.html
grrrr..military health systems,https://www.healthboards.com/boards/cancer-breast/273687-grrrr-military-health-systems.html
undetermined lump in my breast,https://www.healthboards.com/boards/cancer-breast/759850-undetermined-lump-my-breast.html
Stage 1 breast cancer 1 2,https://www.healthboards.com/boards/cancer-breast/979145-stage-1-breast-cancer.html
what causes multiple cysts around a large cyst??,https://www.healthboards.com/boards/cancer-breast/631989-what-causes-multiple-cysts-around-large-cyst.html
Back pain after mastectomy,https://www.healthboards.com/boards/cancer-breast/1045073-back-pain-after-mastectomy.html
Breast Calcifications - Please HELP!,https://www.healthboards.com/boards/cancer-breast/357424-breast-calcifications-please-help.html
knobby bump on rib along bra line,https://www.healthboards.com/boards/cancer-breast/141526-knobby-bump-rib-along-bra-line.html
Lump Found - Your help would appreciated!,https://www.healthboards.com/boards/cancer-breast/425990-lump-found-your-help-would-appreciated.html
HOW SERIOUS IS sTAGE 1 GRADE BREAST CANCER NO LYMPH NODES INVOLVED,https://www.healthboards.com/boards/cancer-breast/670530-how-serious-stage-1-grade-breast-cancer-no-lymph-nodes-involved.html
Stereotactic Breast Biopsy-needle,https://www.healthboards.com/boards/cancer-breast/579634-stereotactic-breast-biopsy-needle.html
Bruising on breast - spreading,https://www.healthboards.com/boards/cancer-breast/511892-bruising-breast-spreading.html
Abnormal Mammogram...scared,https://www.healthboards.com/boards/cancer-breast/352086-abnormal-mammogram-scared.html
"Hard, painful lump on armpit",https://www.healthboards.com/boards/cancer-breast/947385-hard-painful-lump-armpit.html
Itchy breasts all the time????,https://www.healthboards.com/boards/cancer-breast/25170-itchy-breasts-all-time.html
Why is there so much breast cancer??,https://www.healthboards.com/boards/cancer-breast/330791-why-there-so-much-breast-cancer.html
lumpectomy,https://www.healthboards.com/boards/cancer-breast/669309-lumpectomy.html
Painful lump in breast. :( Mother died of BC in January.,https://www.healthboards.com/boards/cancer-breast/258295-painful-lump-breast-mother-died-bc-january.html
"Scared, trying not to worry",https://www.healthboards.com/boards/cancer-breast/922127-scared-trying-not-worry.html
Microcalcifications + subtle papilloma,https://www.healthboards.com/boards/cancer-breast/876082-microcalcifications-subtle-papilloma.html
large breast lunp,https://www.healthboards.com/boards/cancer-breast/705803-large-breast-lunp.html
Severe Breast Pain,https://www.healthboards.com/boards/cancer-breast/515889-severe-breast-pain.html
Microcalcification and Elevated CA-15-3,https://www.healthboards.com/boards/cancer-breast/987016-microcalcification-elevated-ca-15-3-a.html
"Symptoms of BC, mamo scheduled, still curious...",https://www.healthboards.com/boards/cancer-breast/921179-symptoms-bc-mamo-scheduled-still-curious.html
How did/do you feel during chemo?,https://www.healthboards.com/boards/cancer-breast/196363-how-did-do-you-feel-during-chemo.html
lump in my breast,https://www.healthboards.com/boards/cancer-breast/25018-lump-my-breast.html
Complex Cystic Mass & Breast Biopsy,https://www.healthboards.com/boards/cancer-breast/1035359-complex-cystic-mass-breast-biopsy.html
mammogram question,https://www.healthboards.com/boards/cancer-breast/451080-mammogram-question.html
what a bulky uterus could mean,https://www.healthboards.com/boards/cancer-breast/579206-what-bulky-uterus-could-mean.html
fibrocystic breast desease,https://www.healthboards.com/boards/cancer-breast/745610-fibrocystic-breast-desease.html
in pain and scared,https://www.healthboards.com/boards/cancer-breast/982086-pain-scared.html
Solid mass suspicious? Cancerous????,https://www.healthboards.com/boards/cancer-breast/712616-solid-mass-suspicious-cancerous.html
mammogram results- need to be concerned?,https://www.healthboards.com/boards/cancer-breast/703139-mammogram-results-need-concerned.html
Sharp stabbing pain under arm.,https://www.healthboards.com/boards/cancer-breast/202389-sharp-stabbing-pain-under-arm.html
her2 positive/ breast cancer,https://www.healthboards.com/boards/cancer-breast/505775-her2-positive-breast-cancer.html
Found a lump.,https://www.healthboards.com/boards/cancer-breast/292676-found-lump.html
Pain in Lower Left Abdomen,https://www.healthboards.com/boards/cancer-breast/148453-pain-lower-left-abdomen.html
Can a bruise cause a cyst in the breast???,https://www.healthboards.com/boards/cancer-breast/659647-can-bruise-cause-cyst-breast.html
does a painful lump mean cancer in my left breast,https://www.healthboards.com/boards/cancer-breast/630655-does-painful-lump-mean-cancer-my-left-breast.html
new here...breast lumps,https://www.healthboards.com/boards/cancer-breast/826685-new-here-breast-lumps.html
her2 positive,https://www.healthboards.com/boards/cancer-breast/505773-her2-positive.html
Anyone have afibroadenoma biopsy and cancer results????,https://www.healthboards.com/boards/cancer-breast/854217-anyone-have-afibroadenoma-biopsy-cancer-results.html
Tiny hard lump,https://www.healthboards.com/boards/cancer-breast/560286-tiny-hard-lump.html
"swollen, painful breast with lump",https://www.healthboards.com/boards/cancer-breast/972319-swollen-painful-breast-lump.html
Is there a Link with Breast Cancer & Chemicals?,https://www.healthboards.com/boards/cancer-breast/412037-there-link-breast-cancer-chemicals.html
mammogram and ultrasound?? 1 2,https://www.healthboards.com/boards/cancer-breast/816102-mammogram-ultrasound.html
mammogram vs. ultrasound,https://www.healthboards.com/boards/cancer-breast/223471-mammogram-vs-ultrasound.html
After Mastectomy -- Types Prosthesis; Starting Swimming,https://www.healthboards.com/boards/cancer-breast/254859-after-mastectomy-types-prosthesis-starting-swimming.html
Breast Mass Found,https://www.healthboards.com/boards/cancer-breast/164306-breast-mass-found.html
Structure changes in breast,https://www.healthboards.com/boards/cancer-breast/256850-structure-changes-breast.html
redness/mottled breast,https://www.healthboards.com/boards/cancer-breast/25198-redness-mottled-breast.html
Identical Lumps (Several On Both Breasts),https://www.healthboards.com/boards/cancer-breast/889510-identical-lumps-several-both-breasts.html
architectural distortion,https://www.healthboards.com/boards/cancer-breast/950093-architectural-distortion.html
low grade squamous intra epithelial lesion,https://www.healthboards.com/boards/cancer-breast/674686-low-grade-squamous-intra-epithelial-lesion.html
Nodular Asymmetry,https://www.healthboards.com/boards/cancer-breast/645828-nodular-asymmetry.html
mastectomy/reconstruction 1 2,https://www.healthboards.com/boards/cancer-breast/568805-mastectomy-reconstruction.html
Lump in the breast,https://www.healthboards.com/boards/cancer-breast/986828-lump-breast.html
Breast cancer scar tissue,https://www.healthboards.com/boards/cancer-breast/713049-breast-cancer-scar-tissue.html
Pain in left chest with lump cluster.,https://www.healthboards.com/boards/cancer-breast/1013566-pain-left-chest-lump-cluster.html
DCIS and now liver pain?,https://www.healthboards.com/boards/cancer-breast/538987-dcis-now-liver-pain.html
What are the symptoms of breast cancer?,https://www.healthboards.com/boards/cancer-breast/897897-what-symptoms-breast-cancer.html
Mammogram Results: Heterogeneously Dense Fibroglandular Tissue,https://www.healthboards.com/boards/cancer-breast/594367-mammogram-results-heterogeneously-dense-fibroglandular-tissue.html
"My girlfriend just showed me a lump on both breasts, please help.",https://www.healthboards.com/boards/cancer-breast/203791-my-girlfriend-just-showed-me-lump-both-breasts-please-help.html
Just got results from first mammo - am a little scared... 1 2,https://www.healthboards.com/boards/cancer-breast/24691-just-got-results-first-mammo-am-little-scared.html
breast cancer five year pill,https://www.healthboards.com/boards/cancer-breast/956783-breast-cancer-five-year-pill.html
I have a lump in my breast: should I be worried?,https://www.healthboards.com/boards/cancer-breast/198815-i-have-lump-my-breast-should-i-worried.html
Underarm lump,https://www.healthboards.com/boards/cancer-breast/1022240-underarm-lump.html
Atypical ductal Hyperplasia,https://www.healthboards.com/boards/cancer-breast/980731-atypical-ductal-hyperplasia.html
Question about breast lump during Mestraul cycle and some generals...,https://www.healthboards.com/boards/cancer-breast/149987-question-about-breast-lump-during-mestraul-cycle-some-generals.html
BIOPSY or WAIT 6 MONTHS??,https://www.healthboards.com/boards/cancer-breast/853414-biopsy-wait-6-months.html
22 year-old: pea-sized lump for 10 years,https://www.healthboards.com/boards/cancer-breast/830337-22-year-old-pea-sized-lump-10-years.html
Inconclusive Digital Mammogram,https://www.healthboards.com/boards/cancer-breast/862274-inconclusive-digital-mammogram.html
Breast / Arm pit pain,https://www.healthboards.com/boards/cancer-breast/229413-breast-arm-pit-pain.html
1/2 inch lump on breast,https://www.healthboards.com/boards/cancer-breast/691484-1-2-inch-lump-breast.html
"Are ""Lumpy"" breast normal?",https://www.healthboards.com/boards/cancer-breast/332293-lumpy-breast-normal.html
Lump grew to 6 cm in a month.,https://www.healthboards.com/boards/cancer-breast/1006657-lump-grew-6-cm-month.html
lump against my chest wall,https://www.healthboards.com/boards/cancer-breast/229483-lump-against-my-chest-wall.html
how do you know if a breast lump is moveable are fixed to the tissue,https://www.healthboards.com/boards/cancer-breast/724190-how-do-you-know-if-breast-lump-moveable-fixed-tissue.html
Breast/Nipple Discomfort,https://www.healthboards.com/boards/cancer-breast/486687-breast-nipple-discomfort.html
"small, painful lump found in right breast",https://www.healthboards.com/boards/cancer-breast/957454-small-painful-lump-found-right-breast.html
large areola,https://www.healthboards.com/boards/cancer-breast/25083-large-areola.html
lump on left areola and swollen armpit,https://www.healthboards.com/boards/cancer-breast/678322-lump-left-areola-swollen-armpit.html
Male Breast Cancer?,https://www.healthboards.com/boards/cancer-breast/393129-male-breast-cancer.html
Her 2 Positive Breast Cancer ... Help !!,https://www.healthboards.com/boards/cancer-breast/636505-her-2-positive-breast-cancer-help.html
Odd bruising on breast that won't go away 1 2,https://www.healthboards.com/boards/cancer-breast/748765-odd-bruising-breast-wont-go-away.html
mastectomy & reconstruction,https://www.healthboards.com/boards/cancer-breast/636933-mastectomy-reconstruction.html
End of side joint pain from aromasin,https://www.healthboards.com/boards/cancer-breast/632895-end-side-joint-pain-aromasin.html
My Sister has a harmatoma?,https://www.healthboards.com/boards/cancer-breast/420086-my-sister-has-harmatoma.html
sudden asymmetrical areola,https://www.healthboards.com/boards/cancer-breast/827356-sudden-asymmetrical-areola.html
Question for anyone on Tamoxifen,https://www.healthboards.com/boards/cancer-breast/728498-question-anyone-tamoxifen.html
Suspicious breast calcifications 1 2,https://www.healthboards.com/boards/cancer-breast/923713-suspicious-breast-calcifications.html
how long does radiation last in the body,https://www.healthboards.com/boards/cancer-breast/675478-how-long-does-radiation-last-body.html
Breast cancer appointment,https://www.healthboards.com/boards/cancer-breast/1030984-breast-cancer-appointment.html
Is tamoxifen after herceptin necessary?,https://www.healthboards.com/boards/cancer-breast/753292-tamoxifen-after-herceptin-necessary.html
Breast Cancer Survivor with Elevated Liver Enzymes,https://www.healthboards.com/boards/cancer-breast/634783-breast-cancer-survivor-elevated-liver-enzymes.html
Neo Density?,https://www.healthboards.com/boards/cancer-breast/392880-neo-density.html
Rash and hard breast,https://www.healthboards.com/boards/cancer-breast/900434-rash-hard-breast.html
"ssri'S - EFFEXOR, FOR DEPRESSION W/ TAMOXIFEN",https://www.healthboards.com/boards/cancer-breast/527814-ssris-effexor-depression-w-tamoxifen.html
Could this be genetic?,https://www.healthboards.com/boards/cancer-breast/1039892-could-genetic.html
Core biopsy with ultrsound,https://www.healthboards.com/boards/cancer-breast/580963-core-biopsy-ultrsound.html
Breast lump-normal mammogram?,https://www.healthboards.com/boards/cancer-breast/499650-breast-lump-normal-mammogram.html
Anyone out there have nipple discharge????,https://www.healthboards.com/boards/cancer-breast/469959-anyone-out-there-have-nipple-discharge.html
A tiny nodular density..on mammogram?,https://www.healthboards.com/boards/cancer-breast/177997-tiny-nodular-density-mammogram.html
New here with questions,https://www.healthboards.com/boards/cancer-breast/748192-new-here-questions.html
Inverted Nipple With A Scab Over,https://www.healthboards.com/boards/cancer-breast/566397-inverted-nipple-scab-over.html
"Someone, please help me... horrified to go back for spot compression and ultrasound 1 2",https://www.healthboards.com/boards/cancer-breast/894947-someone-please-help-me-horrified-go-back-spot-compression-ultrasound.html
Clear sticky nipple discharge,https://www.healthboards.com/boards/cancer-breast/518101-clear-sticky-nipple-discharge.html
Should I see GP,https://www.healthboards.com/boards/cancer-breast/1001216-should-i-see-gp.html
Lump in right breast,https://www.healthboards.com/boards/cancer-breast/866507-lump-right-breast.html
pain in left breast,https://www.healthboards.com/boards/cancer-breast/743997-pain-left-breast.html
38 year old thyroid cancer survivor; but have a question on breast cancer,https://www.healthboards.com/boards/cancer-breast/967254-38-year-old-thyroid-cancer-survivor-but-have-question-breast-cancer.html
Underarm Lump-joining the waiting game,https://www.healthboards.com/boards/cancer-breast/746702-underarm-lump-joining-waiting-game.html
Xeloda Side Effects,https://www.healthboards.com/boards/cancer-breast/407908-xeloda-side-effects.html
Need a second mammogram,https://www.healthboards.com/boards/cancer-breast/965721-need-second-mammogram.html
Nipple discharge/sore,https://www.healthboards.com/boards/cancer-breast/651798-nipple-discharge-sore.html
I am REALLY scared...can someone please help???,https://www.healthboards.com/boards/cancer-breast/981658-i-am-really-scared-can-someone-please-help.html
Anyone else with an enlarged lymph node in breast,https://www.healthboards.com/boards/cancer-breast/285956-anyone-else-enlarged-lymph-node-breast.html
